BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   193	1.930	      -9.6	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.4	      -7.2	      -1.1	      -5.4	      -7.2	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.1	       3.6	
   194	1.940	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.4	      -7.2	      -1.1	      -5.4	      -7.2	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.1	       3.6	
   195	1.950	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.4	      -7.2	      -1.1	      -5.4	      -7.2	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.1	       3.6	
   196	1.960	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.2	      -1.1	      -5.5	      -7.2	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.1	       3.6	
   197	1.970	      -9.6	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.2	      -1.1	      -5.5	      -7.2	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -11.9	       1.9	       1.1	      -8.1	       3.6	
   198	1.980	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.2	      -1.1	      -5.5	      -7.2	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   199	1.990	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.4	      -7.1	      -1.1	      -5.4	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   200	2.000	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   201	2.010	      -9.5	       1.7	      -1.0	      -1.6	      -9.8	      -3.5	      -4.9	       0.8	      -4.7	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.0	      -8.2	       3.6	
   202	2.020	      -9.5	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -11.9	       1.9	       1.0	      -8.2	       3.6	
   203	2.030	      -9.5	       1.7	      -1.1	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.0	       5.5	      -7.1	      -1.0	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   204	2.040	      -9.5	       1.7	      -1.1	      -1.7	      -9.8	      -3.6	      -4.9	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.0	       5.5	      -7.1	      -1.0	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   205	2.050	      -9.4	       1.7	      -1.1	      -1.7	      -9.8	      -3.6	      -4.9	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.0	       5.5	      -7.1	      -1.0	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.2	       3.6	
   206	2.060	      -9.5	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.3	       9.1	      -3.0	      -0.3	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
   207	2.070	      -9.5	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       2.0	       1.0	      -8.2	       3.6	
   208	2.080	      -9.5	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       2.0	       1.1	      -8.2	       3.7	
   209	2.090	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.2	       3.7	
   210	2.100	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       2.0	       1.1	      -8.2	       3.7	
   211	2.110	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   212	2.120	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   213	2.130	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.9	      -2.1	      -5.8	       1.9	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       2.0	       1.0	      -8.2	       3.7	
   214	2.140	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.5	       3.0	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.2	       9.2	      -3.0	      -0.2	       9.2	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       2.0	       1.0	      -8.2	       3.7	
   215	2.150	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.9	      -2.1	      -5.7	       1.9	       3.0	       0.2	       9.2	      -3.0	      -0.2	       9.2	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   216	2.160	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       2.0	      -2.1	      -5.7	       2.0	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   217	2.170	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       2.0	      -2.1	      -5.7	       2.0	       3.0	       0.2	       9.1	      -3.0	      -0.2	       9.1	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   218	2.180	      -9.4	       1.7	      -1.1	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.5	       3.0	      -2.6	       2.1	       5.7	       2.0	      -2.1	      -5.7	       2.0	       3.0	       0.2	       9.2	      -3.0	      -0.2	       9.2	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       2.0	       1.0	      -8.2	       3.7	
   219	2.190	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -4.9	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       2.0	      -2.1	      -5.7	       2.0	       3.0	       0.2	       9.2	      -3.0	      -0.2	       9.2	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       2.0	       1.0	      -8.2	       3.7	
   220	2.200	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.7	      -4.7	       0.5	       2.9	      -2.6	       2.1	       5.7	       2.0	      -2.1	      -5.7	       2.0	       3.0	       0.2	       9.2	      -3.0	      -0.2	       9.2	       1.1	       5.5	      -7.1	      -1.1	      -5.5	      -7.1	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   221	2.210	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.8	       0.5	       3.0	      -2.6	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.3	      -3.0	      -0.2	       9.3	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.3	       3.7	
   222	2.220	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.7	       0.5	       2.9	      -2.6	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.3	      -3.0	      -0.2	       9.3	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.0	      -8.2	       3.7	
   223	2.230	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.7	       0.5	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.3	      -3.0	      -0.2	       9.3	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   224	2.240	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.7	       0.5	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.3	      -3.0	      -0.2	       9.3	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   225	2.250	      -9.4	       1.7	      -1.0	      -1.7	      -9.8	      -3.6	      -5.0	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.3	      -3.0	      -0.2	       9.3	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   226	2.260	      -9.4	       1.7	      -1.0	      -1.6	      -9.9	      -3.6	      -5.0	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       3.0	       0.2	       9.4	      -3.0	      -0.2	       9.4	       1.1	       5.6	      -7.3	      -1.1	      -5.6	      -7.3	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   227	2.270	      -9.3	       1.7	      -1.0	      -1.7	      -9.9	      -3.6	      -5.0	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       2.9	       0.2	       9.4	      -2.9	      -0.2	       9.4	       1.1	       5.6	      -7.2	      -1.1	      -5.6	      -7.2	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.7	
   228	2.280	      -9.3	       1.7	      -1.0	      -1.7	      -9.9	      -3.6	      -5.0	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       2.9	       0.2	       9.4	      -2.9	      -0.2	       9.4	       1.1	       5.6	      -7.3	      -1.1	      -5.6	      -7.3	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.2	       2.0	       1.1	      -8.3	       3.7	
   229	2.290	      -9.3	       1.7	      -1.0	      -1.7	      -9.9	      -3.6	      -4.9	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.0	      -2.1	      -5.8	       2.0	       2.9	       0.2	       9.4	      -2.9	      -0.2	       9.4	       1.0	       5.6	      -7.2	      -1.0	      -5.6	      -7.2	     -24.6	    -180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.2	       2.0	       1.1	      -8.3	       3.7	
   230	2.300	      -9.3	       1.7	      -1.0	      -1.7	      -9.9	      -3.5	      -4.9	       0.8	      -4.7	       0.6	       2.9	      -2.5	       2.1	       5.8	       2.1	      -2.1	      -5.8	       2.1	       2.9	       0.2	       9.4	      -2.9	      -0.2	       9.4	       1.0	       5.6	      -7.2	      -1.0	      -5.6	      -7.2	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.2	       2.0	       1.1	      -8.3	       3.7	
