BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
    23	0.230	 -1.338265	  0.962174	  0.645347	 -1.142961	  0.940975	  0.799859	 -1.244307	  0.855276	  0.841907	 -1.247577	  0.670706	  0.946265	 -1.255690	  0.459674	  0.815718	 -1.269570	  0.391409	  0.816104	 -1.284484	  0.287399	  0.865541	 -1.298097	  0.051277	  0.811870	 -1.191239	  0.000713	  0.854872	 -1.114899	  0.961042	  0.518767	 -1.229940	  0.884555	  0.467130	 -1.232146	  0.665536	  0.365469	 -1.248798	  0.452234	  0.490314	 -1.254108	  0.394143	  0.492709	 -1.271076	  0.280012	  0.446194	 -1.305518	  0.043976	  0.511515	 -1.192671	  0.004135	  0.481785	 -1.362023	 -0.004804	  0.753811	 -1.372686	 -0.004561	  0.563744	 -1.234449	  1.450712	  0.823815	 -1.299220	  1.466820	  0.645872	 -1.214669	  1.449976	  0.482223	
    24	0.240	 -1.338222	  0.962137	  0.645440	 -1.143050	  0.940957	  0.799927	 -1.244215	  0.855230	  0.842003	 -1.247585	  0.670722	  0.946290	 -1.255750	  0.459688	  0.815773	 -1.269549	  0.391361	  0.816163	 -1.284498	  0.287408	  0.865581	 -1.298111	  0.051288	  0.811904	 -1.191391	  0.000726	  0.854897	 -1.115016	  0.961098	  0.518784	 -1.229981	  0.884547	  0.467187	 -1.231670	  0.665257	  0.365712	 -1.248796	  0.452217	  0.490322	 -1.254120	  0.394154	  0.492783	 -1.271004	  0.279962	  0.446198	 -1.305289	  0.043918	  0.511779	 -1.192736	  0.004173	  0.481775	 -1.362043	 -0.004825	  0.753806	 -1.372700	 -0.004589	  0.563745	 -1.234389	  1.450695	  0.823868	 -1.299202	  1.466787	  0.645953	 -1.214686	  1.449968	  0.482341	
    25	0.250	 -1.338180	  0.962111	  0.645526	 -1.143029	  0.940959	  0.799946	 -1.244159	  0.855200	  0.842060	 -1.247504	  0.670668	  0.946354	 -1.255706	  0.459652	  0.815836	 -1.269664	  0.391358	  0.816240	 -1.284497	  0.287403	  0.865618	 -1.298121	  0.051270	  0.811923	 -1.191427	  0.000725	  0.854880	 -1.115053	  0.961148	  0.518833	 -1.230056	  0.884584	  0.467253	 -1.232423	  0.665626	  0.365451	 -1.248830	  0.452209	  0.490371	 -1.254105	  0.394149	  0.492791	 -1.271085	  0.280027	  0.446200	 -1.305753	  0.044103	  0.511417	 -1.192764	  0.004189	  0.481755	 -1.362040	 -0.004846	  0.753823	 -1.372682	 -0.004617	  0.563751	 -1.234307	  1.450703	  0.823972	 -1.299199	  1.466769	  0.646037	 -1.214778	  1.449961	  0.482420	
    26	0.260	 -1.338166	  0.962097	  0.645601	 -1.143059	  0.940960	  0.799986	 -1.244164	  0.855224	  0.842162	 -1.247464	  0.670660	  0.946404	 -1.255752	  0.459650	  0.815878	 -1.269761	  0.391344	  0.816301	 -1.284518	  0.287386	  0.865641	 -1.298164	  0.051259	  0.811891	 -1.191489	  0.000727	  0.854873	 -1.115070	  0.961155	  0.518886	 -1.230118	  0.884592	  0.467345	 -1.232670	  0.665715	  0.365419	 -1.248904	  0.452237	  0.490392	 -1.254141	  0.394150	  0.492808	 -1.271165	  0.280060	  0.446190	 -1.305901	  0.044144	  0.511336	 -1.192688	  0.004144	  0.481800	 -1.362045	 -0.004875	  0.753833	 -1.372648	 -0.004651	  0.563774	 -1.234310	  1.450712	  0.824024	 -1.299208	  1.466755	  0.646121	 -1.214803	  1.449955	  0.482485	
    27	0.270	 -1.338157	  0.962075	  0.645675	 -1.143267	  0.940945	  0.800076	 -1.244134	  0.855230	  0.842196	 -1.247415	  0.670663	  0.946432	 -1.255749	  0.459660	  0.815909	 -1.269670	  0.391298	  0.816277	 -1.284490	  0.287352	  0.865708	 -1.298180	  0.051258	  0.811925	 -1.191476	  0.000690	  0.854906	 -1.115086	  0.961141	  0.518893	 -1.230155	  0.884569	  0.467424	 -1.232409	  0.665538	  0.365605	 -1.248970	  0.452254	  0.490423	 -1.254189	  0.394169	  0.492828	 -1.271277	  0.280089	  0.446214	 -1.305887	  0.044102	  0.511317	 -1.192789	  0.004210	  0.481750	 -1.362078	 -0.004890	  0.753837	 -1.372660	 -0.004679	  0.563790	 -1.234260	  1.450681	  0.824107	 -1.299219	  1.466757	  0.646214	 -1.214815	  1.449977	  0.482578	
    28	0.280	 -1.338169	  0.962068	  0.645751	 -1.143391	  0.940934	  0.800127	 -1.244061	  0.855173	  0.842224	 -1.247346	  0.670641	  0.946490	 -1.255660	  0.459652	  0.815998	 -1.269625	  0.391283	  0.816274	 -1.284506	  0.287338	  0.865732	 -1.298186	  0.051269	  0.811944	 -1.191339	  0.000609	  0.854952	 -1.115132	  0.961140	  0.518890	 -1.230204	  0.884555	  0.467477	 -1.231941	  0.665269	  0.365868	 -1.249039	  0.452285	  0.490442	 -1.254225	  0.394157	  0.492855	 -1.271340	  0.280072	  0.446290	 -1.305899	  0.044108	  0.511316	 -1.192741	  0.004198	  0.481751	 -1.362117	 -0.004903	  0.753833	 -1.372720	 -0.004663	  0.563798	 -1.234218	  1.450690	  0.824232	 -1.299215	  1.466754	  0.646302	 -1.214821	  1.449970	  0.482665	
    29	0.290	 -1.338153	  0.962056	  0.645817	 -1.143391	  0.940909	  0.800127	 -1.244091	  0.855178	  0.842314	 -1.247271	  0.670604	  0.946556	 -1.255668	  0.459651	  0.816025	 -1.269793	  0.391305	  0.816382	 -1.284512	  0.287342	  0.865730	 -1.298212	  0.051264	  0.811918	 -1.191374	  0.000614	  0.854937	 -1.115187	  0.961177	  0.518911	 -1.230275	  0.884556	  0.467555	 -1.232723	  0.665665	  0.365637	 -1.249050	  0.452257	  0.490479	 -1.254223	  0.394126	  0.492854	 -1.271374	  0.280067	  0.446345	 -1.305922	  0.044100	  0.511320	 -1.192758	  0.004239	  0.481735	 -1.362150	 -0.004891	  0.753842	 -1.372697	 -0.004680	  0.563791	 -1.234283	  1.450714	  0.824267	 -1.299219	  1.466744	  0.646385	 -1.214895	  1.449943	  0.482726	
    30	0.300	 -1.338137	  0.962054	  0.645900	 -1.143435	  0.940889	  0.800165	 -1.244131	  0.855197	  0.842398	 -1.247248	  0.670602	  0.946604	 -1.255698	  0.459652	  0.816057	 -1.269818	  0.391292	  0.816416	 -1.284526	  0.287377	  0.865781	 -1.298284	  0.051316	  0.811888	 -1.191566	  0.000652	  0.854905	 -1.115192	  0.961186	  0.518905	 -1.230302	  0.884575	  0.467594	 -1.233013	  0.665793	  0.365610	 -1.249058	  0.452242	  0.490483	 -1.254254	  0.394099	  0.492864	 -1.271373	  0.280084	  0.446331	 -1.306008	  0.044159	  0.511328	 -1.192875	  0.004324	  0.481749	 -1.362149	 -0.004901	  0.753858	 -1.372686	 -0.004688	  0.563799	 -1.234267	  1.450699	  0.824357	 -1.299200	  1.466736	  0.646478	 -1.214949	  1.449967	  0.482815	
    31	0.310	 -1.338128	  0.962054	  0.645978	 -1.143601	  0.940885	  0.800238	 -1.244038	  0.855176	  0.842414	 -1.247214	  0.670603	  0.946642	 -1.255676	  0.459658	  0.816099	 -1.269703	  0.391247	  0.816370	 -1.284535	  0.287389	  0.865816	 -1.298299	  0.051364	  0.811959	 -1.191655	  0.000668	  0.854888	 -1.115243	  0.961212	  0.518926	 -1.230304	  0.884547	  0.467664	 -1.232719	  0.665635	  0.365798	 -1.249100	  0.452278	  0.490461	 -1.254331	  0.394133	  0.492884	 -1.271485	  0.280138	  0.446315	 -1.306051	  0.044201	  0.511328	 -1.192938	  0.004358	  0.481741	 -1.362141	 -0.004922	  0.753854	 -1.372680	 -0.004706	  0.563807	 -1.234174	  1.450703	  0.824451	 -1.299164	  1.466733	  0.646579	 -1.214978	  1.449980	  0.482895	
    32	0.320	 -1.338138	  0.962074	  0.646025	 -1.143478	  0.940908	  0.800202	 -1.243993	  0.855184	  0.842461	 -1.247181	  0.670596	  0.946652	 -1.255696	  0.459664	  0.816111	 -1.269783	  0.391248	  0.816432	 -1.284509	  0.287373	  0.865812	 -1.298299	  0.051373	  0.811971	 -1.191635	  0.000686	  0.854888	 -1.115400	  0.961318	  0.518936	 -1.230325	  0.884511	  0.467739	 -1.231960	  0.665187	  0.366166	 -1.249141	  0.452288	  0.490478	 -1.254388	  0.394181	  0.492881	 -1.271534	  0.280125	  0.446351	 -1.306065	  0.044211	  0.511354	 -1.192915	  0.004377	  0.481726	 -1.362174	 -0.004919	  0.753855	 -1.372663	 -0.004720	  0.563800	 -1.234086	  1.450688	  0.824586	 -1.299165	  1.466722	  0.646693	 -1.215034	  1.449995	  0.482971	
    33	0.330	 -1.338143	  0.962077	  0.646083	 -1.143590	  0.940920	  0.800265	 -1.244083	  0.855260	  0.842519	 -1.247171	  0.670627	  0.946674	 -1.255684	  0.459662	  0.816131	 -1.269817	  0.391276	  0.816463	 -1.284521	  0.287384	  0.865814	 -1.298329	  0.051397	  0.811960	 -1.191638	  0.000695	  0.854986	 -1.115446	  0.961385	  0.518949	 -1.230384	  0.884526	  0.467776	 -1.232195	  0.665275	  0.366149	 -1.249205	  0.452336	  0.490476	 -1.254367	  0.394180	  0.492888	 -1.271629	  0.280177	  0.446380	 -1.306068	  0.044221	  0.511330	 -1.192858	  0.004364	  0.481721	 -1.362190	 -0.004923	  0.753855	 -1.372673	 -0.004705	  0.563807	 -1.234106	  1.450677	  0.824681	 -1.299138	  1.466714	  0.646797	 -1.215072	  1.450018	  0.483035	
    34	0.340	 -1.338147	  0.962081	  0.646142	 -1.143708	  0.940931	  0.800319	 -1.244150	  0.855312	  0.842547	 -1.247247	  0.670708	  0.946670	 -1.255653	  0.459673	  0.816138	 -1.269835	  0.391307	  0.816475	 -1.284515	  0.287390	  0.865832	 -1.298330	  0.051392	  0.811927	 -1.191728	  0.000711	  0.855008	 -1.115477	  0.961433	  0.518984	 -1.230408	  0.884559	  0.467821	 -1.233016	  0.665718	  0.365838	 -1.249247	  0.452387	  0.490475	 -1.254393	  0.394171	  0.492925	 -1.271653	  0.280177	  0.446405	 -1.306044	  0.044180	  0.511363	 -1.192922	  0.004420	  0.481720	 -1.362151	 -0.004931	  0.753850	 -1.372677	 -0.004690	  0.563816	 -1.234055	  1.450669	  0.824761	 -1.299134	  1.466727	  0.646885	 -1.215137	  1.450050	  0.483088	
    35	0.350	 -1.338126	  0.962086	  0.646208	 -1.143772	  0.940956	  0.800352	 -1.244156	  0.855331	  0.842584	 -1.247246	  0.670722	  0.946723	 -1.255649	  0.459719	  0.816158	 -1.269961	  0.391338	  0.816548	 -1.284508	  0.287406	  0.865851	 -1.298364	  0.051425	  0.811882	 -1.191750	  0.000717	  0.854951	 -1.115567	  0.961447	  0.518981	 -1.230472	  0.884587	  0.467879	 -1.232906	  0.665650	  0.365937	 -1.249308	  0.452453	  0.490499	 -1.254443	  0.394215	  0.492931	 -1.271643	  0.280170	  0.446419	 -1.306068	  0.044203	  0.511374	 -1.193003	  0.004512	  0.481730	 -1.362165	 -0.004910	  0.753863	 -1.372655	 -0.004698	  0.563822	 -1.234023	  1.450665	  0.824861	 -1.299160	  1.466735	  0.646970	 -1.215176	  1.450075	  0.483147	
    36	0.360	 -1.338117	  0.962096	  0.646276	 -1.143845	  0.940989	  0.800401	 -1.244049	  0.855285	  0.842636	 -1.247247	  0.670755	  0.946741	 -1.255632	  0.459703	  0.816197	 -1.269983	  0.391349	  0.816568	 -1.284499	  0.287410	  0.865884	 -1.298417	  0.051444	  0.811861	 -1.191736	  0.000744	  0.854992	 -1.115653	  0.961474	  0.519001	 -1.230486	  0.884586	  0.467923	 -1.232525	  0.665447	  0.366156	 -1.249380	  0.452493	  0.490515	 -1.254503	  0.394244	  0.492951	 -1.271741	  0.280244	  0.446430	 -1.306153	  0.044291	  0.511354	 -1.193000	  0.004534	  0.481692	 -1.362165	 -0.004896	  0.753872	 -1.372659	 -0.004671	  0.563834	 -1.234005	  1.450668	  0.824924	 -1.299189	  1.466744	  0.647069	 -1.215229	  1.450079	  0.483198	
    37	0.370	 -1.338132	  0.962115	  0.646333	 -1.143864	  0.940994	  0.800439	 -1.244024	  0.855290	  0.842666	 -1.247162	  0.670706	  0.946777	 -1.255564	  0.459668	  0.816288	 -1.269992	  0.391371	  0.816589	 -1.284476	  0.287393	  0.865900	 -1.298399	  0.051467	  0.811913	 -1.191733	  0.000744	  0.854964	 -1.115711	  0.961491	  0.519034	 -1.230505	  0.884575	  0.467977	 -1.232810	  0.665619	  0.366099	 -1.249349	  0.452452	  0.490544	 -1.254477	  0.394233	  0.492983	 -1.271743	  0.280279	  0.446427	 -1.306151	  0.044313	  0.511362	 -1.192985	  0.004522	  0.481720	 -1.362149	 -0.004911	  0.753857	 -1.372667	 -0.004647	  0.563836	 -1.234059	  1.450584	  0.824925	 -1.299199	  1.466758	  0.647163	 -1.215348	  1.450088	  0.483279	
    38	0.380	 -1.338137	  0.962131	  0.646391	 -1.143865	  0.940984	  0.800473	 -1.244086	  0.855343	  0.842750	 -1.247143	  0.670681	  0.946849	 -1.255522	  0.459675	  0.816322	 -1.269902	  0.391380	  0.816603	 -1.284466	  0.287417	  0.865916	 -1.298364	  0.051464	  0.811956	 -1.191685	  0.000718	  0.854905	 -1.115758	  0.961507	  0.519025	 -1.230567	  0.884605	  0.468018	 -1.232213	  0.665289	  0.366353	 -1.249310	  0.452421	  0.490584	 -1.254491	  0.394265	  0.492999	 -1.271765	  0.280316	  0.446427	 -1.306133	  0.044333	  0.511361	 -1.193083	  0.004578	  0.481679	 -1.362152	 -0.004910	  0.753836	 -1.372648	 -0.004647	  0.563841	 -1.234177	  1.450464	  0.824930	 -1.299231	  1.466779	  0.647270	 -1.215415	  1.450136	  0.483332	
    39	0.390	 -1.338131	  0.962158	  0.646453	 -1.143762	  0.940992	  0.800471	 -1.244059	  0.855346	  0.842781	 -1.247034	  0.670650	  0.946862	 -1.255509	  0.459696	  0.816313	 -1.269874	  0.391422	  0.816596	 -1.284460	  0.287453	  0.865927	 -1.298294	  0.051443	  0.811989	 -1.191634	  0.000712	  0.854945	 -1.115769	  0.961506	  0.519058	 -1.230553	  0.884591	  0.468068	 -1.232414	  0.665402	  0.366280	 -1.249344	  0.452455	  0.490604	 -1.254519	  0.394319	  0.492985	 -1.271726	  0.280303	  0.446439	 -1.306113	  0.044332	  0.511329	 -1.193027	  0.004554	  0.481723	 -1.362156	 -0.004883	  0.753826	 -1.372666	 -0.004629	  0.563836	 -1.234097	  1.450490	  0.825070	 -1.299242	  1.466802	  0.647381	 -1.215427	  1.450154	  0.483386	
    40	0.400	 -1.338142	  0.962174	  0.646514	 -1.143878	  0.940997	  0.800539	 -1.244107	  0.855358	  0.842839	 -1.247043	  0.670678	  0.946895	 -1.255540	  0.459703	  0.816327	 -1.269796	  0.391405	  0.816598	 -1.284436	  0.287475	  0.865932	 -1.298324	  0.051487	  0.811967	 -1.191648	  0.000723	  0.854942	 -1.115855	  0.961564	  0.519092	 -1.230530	  0.884596	  0.468129	 -1.232828	  0.665660	  0.366152	 -1.249305	  0.452454	  0.490598	 -1.254502	  0.394316	  0.492999	 -1.271768	  0.280345	  0.446442	 -1.306113	  0.044354	  0.511321	 -1.193042	  0.004602	  0.481757	 -1.362165	 -0.004844	  0.753834	 -1.372706	 -0.004579	  0.563834	 -1.234277	  1.450306	  0.824995	 -1.299259	  1.466821	  0.647487	 -1.215491	  1.450183	  0.483459	
    41	0.410	 -1.338143	  0.962186	  0.646563	 -1.143866	  0.941019	  0.800590	 -1.244110	  0.855397	  0.842876	 -1.247070	  0.670754	  0.946903	 -1.255518	  0.459692	  0.816327	 -1.269695	  0.391400	  0.816597	 -1.284380	  0.287466	  0.865937	 -1.298342	  0.051497	  0.811980	 -1.191581	  0.000730	  0.855003	 -1.115950	  0.961593	  0.519128	 -1.230555	  0.884625	  0.468160	 -1.232583	  0.665572	  0.366297	 -1.249318	  0.452505	  0.490578	 -1.254461	  0.394303	  0.492998	 -1.271809	  0.280373	  0.446495	 -1.306026	  0.044295	  0.511335	 -1.193089	  0.004649	  0.481714	 -1.362175	 -0.004820	  0.753841	 -1.372677	 -0.004577	  0.563830	 -1.234352	  1.450253	  0.825023	 -1.299291	  1.466835	  0.647592	 -1.215560	  1.450211	  0.483541	
    42	0.420	 -1.338167	  0.962205	  0.646597	 -1.143841	  0.941042	  0.800621	 -1.244038	  0.855381	  0.842930	 -1.246971	  0.670750	  0.946927	 -1.255481	  0.459682	  0.816404	 -1.269643	  0.391346	  0.816687	 -1.284353	  0.287445	  0.865938	 -1.298361	  0.051514	  0.811936	 -1.191548	  0.000741	  0.855008	 -1.116011	  0.961581	  0.519102	 -1.230583	  0.884649	  0.468198	 -1.233192	  0.665937	  0.366091	 -1.249352	  0.452545	  0.490587	 -1.254464	  0.394334	  0.493010	 -1.271822	  0.280398	  0.446522	 -1.306018	  0.044293	  0.511353	 -1.192993	  0.004600	  0.481717	 -1.362176	 -0.004808	  0.753842	 -1.372672	 -0.004558	  0.563835	 -1.234361	  1.450247	  0.825061	 -1.299333	  1.466860	  0.647694	 -1.215603	  1.450234	  0.483617	
    43	0.430	 -1.338178	  0.962211	  0.646635	 -1.143855	  0.941024	  0.800652	 -1.243991	  0.855380	  0.842942	 -1.246875	  0.670706	  0.946971	 -1.255405	  0.459684	  0.816442	 -1.269626	  0.391341	  0.816712	 -1.284339	  0.287427	  0.865969	 -1.298306	  0.051494	  0.811984	 -1.191510	  0.000749	  0.854913	 -1.116070	  0.961601	  0.519097	 -1.230617	  0.884700	  0.468222	 -1.232938	  0.665845	  0.366183	 -1.249417	  0.452580	  0.490638	 -1.254392	  0.394303	  0.493050	 -1.271766	  0.280393	  0.446495	 -1.306005	  0.044311	  0.511366	 -1.192948	  0.004562	  0.481729	 -1.362176	 -0.004789	  0.753843	 -1.372655	 -0.004531	  0.563853	 -1.234357	  1.450218	  0.825162	 -1.299356	  1.466885	  0.647794	 -1.215630	  1.450275	  0.483661	
    44	0.440	 -1.338174	  0.962214	  0.646663	 -1.143812	  0.941030	  0.800680	 -1.243852	  0.855306	  0.842987	 -1.246820	  0.670661	  0.947008	 -1.255393	  0.459695	  0.816437	 -1.269629	  0.391339	  0.816761	 -1.284313	  0.287418	  0.865983	 -1.298276	  0.051488	  0.811987	 -1.191484	  0.000770	  0.854871	 -1.116096	  0.961613	  0.519125	 -1.230591	  0.884721	  0.468246	 -1.232193	  0.665443	  0.366489	 -1.249397	  0.452579	  0.490654	 -1.254398	  0.394301	  0.493058	 -1.271726	  0.280371	  0.446480	 -1.306017	  0.044324	  0.511389	 -1.193007	  0.004585	  0.481740	 -1.362154	 -0.004774	  0.753837	 -1.372666	 -0.004507	  0.563856	 -1.234318	  1.450185	  0.825258	 -1.299341	  1.466910	  0.647873	 -1.215621	  1.450307	  0.483726	
    45	0.450	 -1.338211	  0.962223	  0.646694	 -1.143707	  0.941029	  0.800684	 -1.243846	  0.855282	  0.843053	 -1.246734	  0.670606	  0.947029	 -1.255408	  0.459702	  0.816460	 -1.269625	  0.391364	  0.816779	 -1.284270	  0.287404	  0.865980	 -1.298229	  0.051481	  0.811974	 -1.191473	  0.000782	  0.854868	 -1.116131	  0.961594	  0.519167	 -1.230580	  0.884736	  0.468302	 -1.231985	  0.665367	  0.366590	 -1.249380	  0.452583	  0.490670	 -1.254370	  0.394306	  0.493077	 -1.271683	  0.280359	  0.446492	 -1.305933	  0.044268	  0.511379	 -1.192997	  0.004567	  0.481728	 -1.362120	 -0.004779	  0.753845	 -1.372658	 -0.004476	  0.563862	 -1.234295	  1.450168	  0.825335	 -1.299341	  1.466937	  0.647960	 -1.215616	  1.450338	  0.483801	
    46	0.460	 -1.338259	  0.962235	  0.646738	 -1.143684	  0.941027	  0.800718	 -1.243923	  0.855347	  0.843056	 -1.246727	  0.670601	  0.947044	 -1.255457	  0.459703	  0.816519	 -1.269512	  0.391365	  0.816773	 -1.284227	  0.287369	  0.866005	 -1.298165	  0.051440	  0.811979	 -1.191387	  0.000785	  0.854908	 -1.116158	  0.961565	  0.519215	 -1.230580	  0.884740	  0.468343	 -1.231923	  0.665331	  0.366638	 -1.249365	  0.452572	  0.490680	 -1.254386	  0.394339	  0.493076	 -1.271649	  0.280372	  0.446521	 -1.305899	  0.044253	  0.511418	 -1.193035	  0.004564	  0.481701	 -1.362130	 -0.004746	  0.753844	 -1.372628	 -0.004477	  0.563857	 -1.234264	  1.450133	  0.825410	 -1.299391	  1.466958	  0.648054	 -1.215626	  1.450392	  0.483878	
    47	0.470	 -1.338274	  0.962242	  0.646787	 -1.143560	  0.941028	  0.800716	 -1.243967	  0.855322	  0.843134	 -1.246732	  0.670591	  0.947079	 -1.255413	  0.459683	  0.816540	 -1.269392	  0.391316	  0.816779	 -1.284182	  0.287356	  0.866022	 -1.298111	  0.051369	  0.811973	 -1.191248	  0.000782	  0.854934	 -1.116205	  0.961519	  0.519233	 -1.230605	  0.884758	  0.468380	 -1.231911	  0.665326	  0.366675	 -1.249277	  0.452510	  0.490691	 -1.254471	  0.394382	  0.493090	 -1.271618	  0.280372	  0.446543	 -1.305902	  0.044267	  0.511419	 -1.192942	  0.004487	  0.481776	 -1.362088	 -0.004742	  0.753851	 -1.372629	 -0.004459	  0.563867	 -1.234029	  1.450213	  0.825621	 -1.299408	  1.466971	  0.648132	 -1.215663	  1.450435	  0.483989	
    48	0.480	 -1.338311	  0.962253	  0.646832	 -1.143504	  0.941015	  0.800729	 -1.243962	  0.855261	  0.843219	 -1.246722	  0.670567	  0.947095	 -1.255397	  0.459696	  0.816521	 -1.269397	  0.391317	  0.816823	 -1.284163	  0.287375	  0.866052	 -1.298117	  0.051377	  0.811965	 -1.191237	  0.000816	  0.854876	 -1.116227	  0.961468	  0.519229	 -1.230618	  0.884769	  0.468418	 -1.231896	  0.665338	  0.366704	 -1.249192	  0.452453	  0.490689	 -1.254454	  0.394369	  0.493098	 -1.271702	  0.280392	  0.446630	 -1.305859	  0.044243	  0.511423	 -1.192988	  0.004492	  0.481785	 -1.362044	 -0.004777	  0.753860	 -1.372651	 -0.004439	  0.563881	 -1.233567	  1.450371	  0.826023	 -1.299416	  1.466983	  0.648213	 -1.215683	  1.450469	  0.484085	
    49	0.490	 -1.338351	  0.962257	  0.646871	 -1.143494	  0.941004	  0.800743	 -1.243852	  0.855162	  0.843285	 -1.246701	  0.670563	  0.947106	 -1.255335	  0.459668	  0.816530	 -1.269354	  0.391291	  0.816860	 -1.284126	  0.287333	  0.866090	 -1.298109	  0.051378	  0.811976	 -1.191186	  0.000786	  0.854903	 -1.116267	  0.961434	  0.519227	 -1.230630	  0.884769	  0.468454	 -1.232185	  0.665504	  0.366600	 -1.249220	  0.452464	  0.490689	 -1.254405	  0.394344	  0.493079	 -1.271689	  0.280340	  0.446662	 -1.305868	  0.044267	  0.511414	 -1.192888	  0.004426	  0.481783	 -1.362062	 -0.004748	  0.753849	 -1.372660	 -0.004430	  0.563870	 -1.233351	  1.450380	  0.826201	 -1.299442	  1.466988	  0.648301	 -1.215688	  1.450493	  0.484187	
    50	0.500	 -1.338382	  0.962255	  0.646909	 -1.143401	  0.941025	  0.800726	 -1.243768	  0.855094	  0.843286	 -1.246671	  0.670534	  0.947143	 -1.255396	  0.459652	  0.816567	 -1.269369	  0.391324	  0.816842	 -1.284107	  0.287281	  0.866085	 -1.298029	  0.051322	  0.812042	 -1.191191	  0.000784	  0.854879	 -1.116299	  0.961412	  0.519243	 -1.230635	  0.884759	  0.468461	 -1.232582	  0.665694	  0.366461	 -1.249244	  0.452477	  0.490711	 -1.254420	  0.394352	  0.493115	 -1.271629	  0.280273	  0.446659	 -1.305651	  0.044221	  0.511628	 -1.192875	  0.004415	  0.481721	 -1.362105	 -0.004719	  0.753851	 -1.372642	 -0.004432	  0.563859	 -1.233278	  1.450352	  0.826326	 -1.299444	  1.466985	  0.648394	 -1.215745	  1.450529	  0.484282	
    51	0.510	 -1.338428	  0.962273	  0.646944	 -1.143378	  0.941005	  0.800751	 -1.243856	  0.855146	  0.843286	 -1.246687	  0.670507	  0.947176	 -1.255436	  0.459637	  0.816549	 -1.269376	  0.391319	  0.816841	 -1.284106	  0.287270	  0.866073	 -1.298018	  0.051297	  0.812045	 -1.191059	  0.000791	  0.854894	 -1.116311	  0.961410	  0.519260	 -1.230634	  0.884753	  0.468482	 -1.232033	  0.665349	  0.366685	 -1.249284	  0.452473	  0.490757	 -1.254428	  0.394320	  0.493118	 -1.271647	  0.280265	  0.446644	 -1.305049	  0.043978	  0.512126	 -1.192867	  0.004358	  0.481746	 -1.362112	 -0.004733	  0.753858	 -1.372663	 -0.004419	  0.563867	 -1.233219	  1.450311	  0.826442	 -1.299442	  1.466995	  0.648486	 -1.215751	  1.450554	  0.484358	
    52	0.520	 -1.338456	  0.962273	  0.646964	 -1.143356	  0.940952	  0.800777	 -1.243859	  0.855148	  0.843312	 -1.246779	  0.670527	  0.947196	 -1.255401	  0.459599	  0.816584	 -1.269294	  0.391293	  0.816806	 -1.284125	  0.287261	  0.866090	 -1.298014	  0.051274	  0.812025	 -1.191013	  0.000758	  0.854960	 -1.116302	  0.961379	  0.519263	 -1.230661	  0.884756	  0.468526	 -1.232006	  0.665296	  0.366747	 -1.249304	  0.452474	  0.490724	 -1.254419	  0.394304	  0.493090	 -1.271657	  0.280267	  0.446638	 -1.305127	  0.043995	  0.512013	 -1.192802	  0.004280	  0.481754	 -1.362109	 -0.004733	  0.753864	 -1.372661	 -0.004431	  0.563872	 -1.233140	  1.450259	  0.826567	 -1.299427	  1.467001	  0.648595	 -1.215766	  1.450567	  0.484430	
    53	0.530	 -1.338468	  0.962261	  0.647002	 -1.143336	  0.940946	  0.800780	 -1.243760	  0.855054	  0.843353	 -1.246757	  0.670456	  0.947244	 -1.255404	  0.459581	  0.816616	 -1.269306	  0.391295	  0.816803	 -1.284128	  0.287212	  0.866101	 -1.297981	  0.051266	  0.812067	 -1.190982	  0.000732	  0.854993	 -1.116254	  0.961334	  0.519234	 -1.230724	  0.884783	  0.468556	 -1.232338	  0.665446	  0.366609	 -1.249357	  0.452492	  0.490708	 -1.254466	  0.394277	  0.493073	 -1.271666	  0.280249	  0.446624	 -1.305653	  0.044165	  0.511564	 -1.192698	  0.004203	  0.481758	 -1.362128	 -0.004736	  0.753874	 -1.372648	 -0.004456	  0.563870	 -1.233126	  1.450222	  0.826655	 -1.299431	  1.466990	  0.648697	 -1.215756	  1.450543	  0.484502	
