BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   426	4.260	 -0.356403	  7.644368	-99.706749	  0.356403	 -7.644368	 99.706749	  0.278155	  4.636116	-99.892082	-21.806292	 10.580784	-97.018204	-96.978249	 -2.020834	-24.313290	 -3.239928	 99.840454	  4.624698	-80.173340	 56.296700	 20.072777	 56.786568	 82.224533	 -3.796240	
   427	4.270	 -0.391278	  7.582613	-99.711342	  0.391278	 -7.582613	 99.711342	 -1.936489	  4.996302	-99.856331	-23.595766	 12.425752	-96.378632	-96.879143	 -1.521684	-24.740990	 -2.857848	 99.831482	  5.050480	-76.722252	 60.772442	 20.503796	 61.225819	 78.919052	 -4.814775	
   428	4.280	 -0.521392	  7.542707	-99.713768	  0.521392	 -7.542707	 99.713768	 -3.363823	  5.395009	-99.797691	-25.184164	 14.300119	-95.714500	-96.814743	 -1.204682	-25.009075	 -2.659015	 99.814018	  5.485518	-73.041771	 65.022781	 20.903038	 65.418907	 75.398865	 -5.947977	
   429	4.290	 -0.716318	  7.507580	-99.715210	  0.716318	 -7.507580	 99.715210	 -3.855758	  5.762196	-99.759361	-26.485909	 16.125631	-95.070824	-96.786018	 -1.012730	-25.128498	 -2.566538	 99.794952	  5.863450	-69.278389	 68.906578	 21.269419	 69.236046	 71.804085	 -7.109366	
   430	4.300	 -0.958857	  7.460622	-99.716698	  0.958857	 -7.460622	 99.716698	 -3.366998	  6.055315	-99.759689	-27.442783	 17.807058	-94.497635	-96.788788	 -0.860473	-25.123507	 -2.480912	 99.780472	  6.140309	-65.609154	 72.289078	 21.673195	 72.564087	 68.317070	 -8.199511	
   431	4.310	 -1.228757	  7.394029	-99.718697	  1.228757	 -7.394029	 99.718697	 -2.064704	  6.249635	-99.783157	-27.960670	 19.181602	-94.075859	-96.818016	 -0.705021	-25.015493	 -2.353734	 99.773735	  6.297748	-62.143127	 75.116501	 22.265301	 75.381348	 65.070496	 -9.136847	
   432	4.320	 -1.509787	  7.312074	-99.720886	  1.509787	 -7.312074	 99.720886	 -0.307560	  6.351659	-99.797607	-28.075895	 20.178083	-93.832771	-96.859947	 -0.554013	-24.856461	 -2.202004	 99.773445	  6.356908	-58.950294	 77.366982	 23.220964	 77.700294	 62.169571	 -9.879729	
   433	4.330	 -1.774707	  7.231197	-99.722412	  1.774707	 -7.231197	 99.722412	  1.500182	  6.394300	-99.784073	-27.820808	 20.716629	-93.791382	-96.900314	 -0.417772	-24.701309	 -2.052179	 99.776253	  6.362947	-56.194050	 78.953133	 24.670475	 79.474052	 59.803432	-10.364567	
   434	4.340	 -2.012157	  7.172626	-99.722137	  2.012157	 -7.172626	 99.722137	  2.980760	  6.421237	-99.749100	-27.240362	 20.746010	-93.955132	-96.931526	 -0.292800	-24.580364	 -1.915697	 99.778786	  6.365902	-53.958424	 79.863777	 26.650822	 80.721756	 58.069183	-10.581498	
   435	4.350	 -2.221240	  7.159173	-99.718666	  2.221240	 -7.159173	 99.718666	  3.882512	  6.473765	-99.714676	-26.450434	 20.337149	-94.269691	-96.951111	 -0.180577	-24.504072	 -1.805341	 99.778168	  6.407594	-52.283962	 80.128265	 29.083485	 81.481300	 57.001541	-10.565082	
   436	4.360	 -2.382765	  7.218730	-99.710640	  2.382765	 -7.218730	 99.710640	  4.183186	  6.574698	-99.695908	-25.607746	 19.656057	-94.646088	-96.957855	 -0.079625	-24.477911	 -1.724795	 99.773132	  6.507419	-51.210892	 79.801247	 31.768013	 81.779663	 56.608727	-10.370090	
   437	4.370	 -2.478074	  7.369768	-99.697266	  2.478074	 -7.369768	 99.697266	  4.057088	  6.720662	-99.691383	-24.841890	 18.873116	-95.008873	-96.953537	  0.023061	-24.495138	 -1.658424	 99.764320	  6.658087	-50.766258	 78.969315	 34.447559	 81.640190	 56.867195	-10.049961	
   438	4.380	 -2.493536	  7.614223	-99.678513	  2.493536	 -7.614223	 99.678513	  3.804102	  6.887244	-99.689987	-24.288757	 18.200211	-95.282784	-96.942673	  0.149026	-24.537632	 -1.575815	 99.753937	  6.831530	-50.896484	 77.775803	 36.884594	 81.122467	 57.669407	 -9.663538	
   439	4.390	 -2.425380	  7.933606	-99.655281	  2.425380	 -7.933606	 99.655281	  3.718006	  7.042082	-99.682419	-24.018829	 17.762424	-95.433708	-96.928917	  0.306559	-24.590460	 -1.458397	 99.744591	  6.992079	-51.591206	 76.338097	 38.869556	 80.256310	 58.938496	 -9.229150	
   440	4.400	 -2.259829	  8.296938	-99.629578	  2.259829	 -8.296938	 99.629578	  3.991659	  7.155152	-99.663788	-24.024363	 17.560110	-95.469749	-96.914444	  0.498154	-24.644342	 -1.294988	 99.738609	  7.108658	-52.833714	 74.754250	 40.254204	 79.067596	 60.594780	 -8.751439	
   441	4.410	 -2.008195	  8.664907	-99.603645	  2.008195	 -8.664907	 99.603645	  4.644923	  7.213601	-99.631264	-24.256165	 17.526340	-95.417328	-96.899612	  0.718879	-24.697142	 -1.087650	 99.736656	  7.170525	-54.599808	 73.068878	 40.985374	 77.567650	 62.574856	 -8.224770	
   442	4.420	 -1.664980	  9.011662	-99.579201	  1.664980	 -9.011662	 99.579201	  5.581117	  7.222100	-99.582588	-24.627590	 17.550594	-95.317673	-96.883461	  0.958981	-24.752272	 -0.848629	 99.737877	  7.185800	-56.828384	 71.291748	 41.085545	 75.773514	 64.806839	 -7.645176	
   443	4.430	 -1.246949	  9.317206	-99.557190	  1.246949	 -9.317206	 99.557190	  6.614788	  7.199716	-99.520897	-25.028137	 17.490726	-95.224297	-96.864632	  1.204793	-24.815161	 -0.597779	 99.740410	  7.175864	-59.448086	 69.399620	 40.615486	 73.691772	 67.232803	 -7.019397	
   444	4.440	 -0.758776	  9.576742	-99.537483	  0.758776	 -9.576742	 99.537483	  7.561310	  7.166322	-99.455872	-25.355307	 17.224962	-95.186180	-96.841492	  1.451533	-24.892155	 -0.345573	 99.742691	  7.160716	-62.353714	 67.352951	 39.693752	 71.332626	 69.792976	 -6.371506	
   445	4.450	 -0.203808	  9.796208	-99.518806	  0.203808	 -9.796208	 99.518806	  8.303056	  7.135452	-99.398918	-25.518721	 16.664852	-95.242203	-96.812584	  1.697616	-24.988834	 -0.097054	 99.743858	  7.152107	-65.461624	 65.073273	 38.473953	 68.673409	 72.465431	 -5.720488	
   446	4.460	  0.406586	  9.985002	-99.499420	 -0.406586	 -9.985002	 99.499420	  8.840031	  7.106008	-99.354706	-25.492779	 15.814240	-95.394066	-96.776703	  1.944670	-25.109520	  0.149899	 99.744148	  7.147198	-68.678780	 62.500210	 37.107265	 65.700623	 75.216606	 -5.088346	
   447	4.470	  1.040868	 10.148211	-99.478294	 -1.040868	-10.148211	 99.478294	  9.242959	  7.069012	-99.320671	-25.272116	 14.699340	-95.630798	-96.732750	  2.193843	-25.257925	  0.398788	 99.744247	  7.136271	-71.916908	 59.589268	 35.736221	 62.402473	 78.010780	 -4.499969	
   448	4.480	  1.705550	 10.303683	-99.453133	 -1.705550	-10.303683	 99.453133	  9.613300	  7.014240	-99.289398	-24.847174	 13.346895	-95.939972	-96.678871	  2.449016	-25.440079	  0.655779	 99.744774	  7.109903	-75.090393	 56.320358	 34.488411	 58.777500	 80.804428	 -3.981306	
   449	4.490	  2.389691	 10.461988	-99.422516	 -2.389691	-10.461988	 99.422516	 10.035564	  6.936149	-99.253098	-24.282406	 11.853909	-96.280060	-96.612839	  2.709969	-25.663519	  0.921486	 99.745949	  7.063765	-78.138885	 52.677929	 33.456684	 54.818493	 83.560867	 -3.537619	
   450	4.500	  3.074843	 10.631907	-99.385658	 -3.074843	-10.631907	 99.385658	 10.555048	  6.833834	-99.206299	-23.696407	 10.353884	-96.598534	-96.532829	  2.978737	-25.933388	  1.197784	 99.747612	  6.998560	-80.992989	 48.691429	 32.699852	 50.557796	 86.220177	 -3.160757	
   451	4.510	  3.733227	 10.810353	-99.343842	 -3.733227	-10.810353	 99.343842	 11.174404	  6.709350	-99.146950	-23.133211	  8.892014	-96.880272	-96.438492	  3.260469	-26.248547	  1.489473	 99.749306	  6.917983	-83.606255	 44.388554	 32.243610	 46.016499	 88.737801	 -2.843217	
   452	4.520	  4.349534	 10.988144	-99.299255	 -4.349534	-10.988144	 99.299255	 11.855235	  6.568922	-99.077255	-22.632551	  7.503597	-97.115723	-96.328865	  3.578488	-26.607216	  1.818728	 99.749825	  6.831136	-85.944237	 39.799721	 32.086918	 41.216595	 91.074661	 -2.568575	
   453	4.530	  4.917513	 11.153852	-99.254265	 -4.917513	-11.153852	 99.254265	 12.556706	  6.415014	-99.000893	-22.313845	  6.261497	-97.277367	-96.202507	  3.973268	-27.005371	  2.226057	 99.747375	  6.745725	-87.980881	 34.969868	 32.194298	 36.197189	 93.190407	 -2.304616	
   454	4.540	  5.399525	 11.284806	-99.214401	 -5.399525	-11.284806	 99.214401	 13.235402	  6.248310	-98.923119	-22.283144	  5.202760	-97.346764	-96.062195	  4.459836	-27.425613	  2.727784	 99.740356	  6.664892	-89.693634	 29.974356	 32.505230	 31.028799	 95.042732	 -2.023022	
   455	4.550	  5.781415	 11.360872	-99.184204	 -5.781415	-11.360872	 99.184204	 13.850533	  6.070436	-98.849953	-22.649250	  4.326091	-97.305176	-95.910446	  5.043704	-27.852234	  3.330408	 99.726967	  6.590940	-91.083618	 24.883722	 32.932873	 25.775993	 96.605858	 -1.704752	
   456	4.560	  6.109924	 11.381689	-99.162117	 -6.109924	-11.381689	 99.162117	 14.375045	  5.884101	-98.786316	-23.557339	  3.624177	-97.118057	-95.749001	  5.729334	-28.271946	  4.038945	 99.705025	  6.526556	-92.179550	 19.769978	 33.347851	 20.510693	 97.865013	 -1.323104	
   457	4.570	  6.425716	 11.354332	-99.145294	 -6.425716	-11.354332	 99.145294	 14.815863	  5.689131	-98.732590	-25.053831	  3.011559	-96.763817	-95.584167	  6.505930	-28.659027	  4.844250	 99.672813	  6.470238	-93.010674	 14.744372	 33.639542	 15.339859	 98.812370	 -0.896440	
   458	4.580	  6.706966	 11.266943	-99.136642	 -6.706966	-11.266943	 99.136642	 15.170317	  5.490981	-98.689972	-26.971500	  2.322181	-96.266014	-95.427635	  7.326174	-28.980934	  5.699318	 99.630859	  6.419412	-93.617233	  9.912906	 33.727558	 10.351279	 99.461548	 -0.500923	
   459	4.590	  7.010529	 11.135164	-99.130524	 -7.010529	-11.135164	 99.130524	 15.455609	  5.290787	-98.656639	-29.022968	  1.397961	-95.685486	-95.280365	  8.184199	-29.234755	  6.597707	 99.578331	  6.373817	-94.053230	  5.358199	 33.545189	  5.602227	 99.842659	 -0.240549	
   460	4.600	  7.359719	 10.968423	-99.123802	 -7.359719	-10.968423	 99.123802	 15.703568	  5.087288	-98.628174	-30.763668	  0.132008	-95.150299	-95.140488	  9.087833	-29.422756	  7.546553	 99.513435	  6.334511	-94.366135	  1.139071	 33.071671	  1.127821	 99.993385	 -0.225916	
   461	4.610	  7.756054	 10.773694	-99.114937	 -7.756054	-10.773694	 99.114937	 15.928478	  4.884336	-98.602364	-31.701200	 -1.479520	-94.830612	-95.004143	 10.049341	-29.550367	  8.555915	 99.433449	  6.307648	-94.583961	 -2.736956	 32.347862	 -3.074130	 99.951324	 -0.531752	
   462	4.620	  8.182203	 10.550323	-99.104706	 -8.182203	-10.550323	 99.104706	 16.115759	  4.687223	-98.581497	-31.556261	 -3.293948	-94.833282	-94.861641	 11.074140	-29.641718	  9.628772	 99.335953	  6.297174	-94.755959	 -6.335450	 31.323645	 -7.039958	 99.745575	 -1.121990	
   463	4.630	  8.642301	 10.304237	-99.091545	 -8.642301	-10.304237	 99.091545	 16.274189	  4.490168	-98.564644	-30.319933	 -5.081060	-95.157158	-94.697693	 12.189227	-29.728264	 10.792493	 99.215973	  6.301807	-94.925659	 -9.767844	 29.894945	-10.814157	 99.396118	 -1.861691	
   464	4.640	  9.108864	 10.030434	-99.077843	 -9.108864	-10.030434	 99.077843	 16.429953	  4.285209	-98.547920	-28.101631	 -6.610187	-95.742378	-94.504837	 13.411214	-29.815670	 12.065088	 99.068161	  6.319327	-95.109230	-13.159638	 27.947411	-14.447238	 98.917007	 -2.588916	
   465	4.650	  9.570601	  9.734394	-99.063843	 -9.570601	 -9.734394	 99.063843	 16.594189	  4.068164	-98.529610	-25.217768	 -7.736351	-96.458351	-94.277611	 14.751056	-29.902161	 13.458305	 98.886589	  6.349528	-95.288071	-16.591116	 25.395260	-17.968784	 98.320702	 -3.188017	
   466	4.660	  9.994448	  9.412480	-99.053101	 -9.994448	 -9.412480	 99.053101	 16.771420	  3.834217	-98.508980	-22.123123	 -8.441590	-97.156097	-94.011253	 16.210999	-29.984798	 14.975518	 98.665604	  6.389936	-95.429871	-19.982248	 22.222733	-21.291479	 97.639427	 -3.635366	
   467	4.670	 10.355260	  9.064929	-99.048454	-10.355260	 -9.064929	 99.048454	 16.988642	  3.573910	-98.481537	-19.171495	 -8.809124	-97.748932	-93.701347	 17.803858	-30.051300	 16.630732	 98.396889	  6.439736	-95.475212	-23.163641	 18.652905	-24.290783	 96.923645	 -3.970598	
   468	4.680	 10.652372	  8.707500	-99.049011	-10.652372	 -8.707500	 99.049011	 17.293036	  3.274267	-98.438965	-16.524529	 -8.960789	-98.217331	-93.346199	 19.539257	-30.078304	 18.433720	 98.071114	  6.500332	-95.391258	-25.934320	 15.096945	-26.839060	 96.236572	 -4.264551	
   469	4.690	 10.890748	  8.359690	-99.053055	-10.890748	 -8.359690	 99.053055	 17.650661	  2.942169	-98.385963	-14.349090	 -9.050543	-98.550453	-92.941544	 21.421276	-30.049923	 20.386187	 97.678703	  6.578346	-95.234711	-28.060240	 11.957119	-28.763802	 95.663513	 -4.597365	
   470	4.700	 11.068901	  8.033483	-99.060295	-11.068901	 -8.033483	 99.060295	 18.017826	  2.585849	-98.329399	-12.705594	 -9.164035	-98.765320	-92.480682	 23.456575	-29.951832	 22.492905	 97.208405	  6.677957	-95.097435	-29.415062	  9.551537	-29.970022	 95.273041	 -4.984528	
   471	4.710	 11.195859	  7.746006	-99.068924	-11.195859	 -7.746006	 99.068924	 18.351593	  2.220354	-98.276596	-11.481174	 -9.287061	-98.903656	-91.951515	 25.664436	-29.770052	 24.769783	 96.644180	  6.808837	-95.053658	-30.007284	  8.022780	-30.474070	 95.090813	 -5.391470	
   472	4.720	 11.285838	  7.511031	-99.076805	-11.285838	 -7.511031	 99.076805	 18.648315	  1.851917	-98.228363	-10.640889	 -9.394473	-98.987450	-91.338127	 28.065189	-29.490543	 27.233887	 95.966667	  6.979536	-95.190506	-29.767578	  7.256607	-30.197720	 95.155846	 -5.784657	
   473	4.730	 11.347591	  7.323428	-99.083801	-11.347591	 -7.323428	 99.083801	 18.866055	  1.499520	-98.192787	-10.253059	 -9.483587	-99.019882	-90.611481	 30.689760	-29.115252	 29.913054	 95.149170	  7.200319	-95.567268	-28.603060	  6.982966	-29.030451	 95.496239	 -6.140141	
   474	4.740	 11.369031	  7.161266	-99.093193	-11.369031	 -7.161266	 99.093193	 19.037977	  1.163979	-98.164154	-10.112122	 -9.468111	-99.035851	-89.733421	 33.578625	-28.642433	 32.843803	 94.155411	  7.486179	-96.161819	-26.540733	  6.963772	-26.982679	 96.075958	 -6.430051	
   475	4.750	 11.344843	  7.004066	-99.107201	-11.344843	 -7.004066	 99.107201	 19.224743	  0.837958	-98.131073	 -9.803240	 -9.246889	-99.087799	-88.653481	 36.774956	-28.074232	 36.063911	 92.938866	  7.858860	-96.931427	-23.572998	  6.972197	-24.030069	 96.841118	 -6.659816	
   476	4.760	 11.264656	  6.837498	-99.127975	-11.264656	 -6.837498	 99.127975	 19.519070	  0.477798	-98.075363	 -9.035004	 -8.805997	-99.200920	-87.304352	 40.321899	-27.424332	 39.615314	 91.439827	  8.329756	-97.777611	-19.806538	  6.873108	-20.267849	 97.686363	 -6.825599	
   477	4.770	 11.130003	  6.670912	-99.154541	-11.130003	 -6.670912	 99.154541	 19.950857	  0.057535	-97.989586	 -7.430715	 -8.144663	-99.390388	-85.598282	 44.267429	-26.708233	 43.543537	 89.579163	  8.918140	-98.541473	-15.649037	  6.684743	-16.101160	 98.456253	 -6.864345	
   478	4.780	 10.931524	  6.536991	-99.185532	-10.931524	 -6.536991	 99.185532	 20.555912	 -0.463542	-97.863373	 -4.577104	 -7.293758	-99.628571	-83.436111	 48.644096	-25.926178	 47.878220	 87.262138	  9.643352	-99.116997	-11.556978	  6.500557	-11.988907	 99.052338	 -6.700781	
   479	4.790	 10.683786	  6.488397	-99.215714	-10.683786	 -6.488397	 99.215714	 21.315935	 -1.123862	-97.695282	 -0.636312	 -6.428871	-99.791107	-80.717644	 53.435635	-25.085741	 52.604271	 84.394302	 10.506769	-99.479477	 -7.896830	  6.440001	 -8.305965	 99.451683	 -6.354042	
   480	4.800	 10.394635	  6.567162	-99.241241	-10.394635	 -6.567162	 99.241241	 22.183264	 -1.963245	-97.488708	  3.608595	 -5.799330	-99.766457	-77.347145	 58.593559	-24.170517	 57.676323	 80.878296	 11.495333	-99.659935	 -4.962890	  6.577773	 -5.358937	 99.676605	 -5.987942	
   481	4.810	 10.087546	  6.788644	-99.258026	-10.087546	 -6.788644	 99.258026	 23.117069	 -3.023446	-97.244331	  7.408987	 -5.524082	-99.572037	-73.284782	 63.987469	-23.128864	 62.964642	 76.662132	 12.584530	-99.721245	 -2.824937	  6.906001	 -3.226616	 99.780907	 -5.775757	
   482	4.820	  9.779383	  7.123935	-99.265366	 -9.779383	 -7.123935	 99.265366	 24.061743	 -4.311503	-96.966194	 10.130676	 -5.593642	-99.328148	-68.612144	 69.376945	-21.890928	 68.226181	 71.808632	 13.737135	-99.718262	 -1.348046	  7.379110	 -1.778746	 99.815666	 -5.802515	
   483	4.830	  9.509188	  7.514999	-99.262787	 -9.509188	 -7.514999	 99.262787	 24.942553	 -5.777014	-96.666924	 11.380507	 -5.898485	-99.175056	-63.558598	 74.453415	-20.420435	 73.152145	 66.534088	 14.898922	-99.683960	 -0.345520	  7.936579	 -0.826171	 99.814529	 -6.031322	
   484	4.840	  9.304759	  7.882083	-99.253685	 -9.304759	 -7.882083	 99.253685	 25.659143	 -7.287199	-96.376892	 11.216261	 -6.281364	-99.170258	-58.433647	 78.957573	-18.740610	 77.490471	 61.147266	 16.007435	-99.638000	  0.352511	  8.493735	 -0.187582	 99.798492	 -6.342371	
   485	4.850	  9.197237	  8.156888	-99.241501	 -9.197237	 -8.156888	 99.241501	 26.108158	 -8.641084	-96.144142	 10.089878	 -6.613916	-99.269585	-53.598763	 82.693428	-16.999121	 81.067062	 56.034695	 16.977751	-99.586823	  0.878534	  9.038416	  0.279457	 99.780281	 -6.619537	
   486	4.860	  9.188684	  8.301615	-99.230293	 -9.188684	 -8.301615	 99.230293	 26.121935	 -9.502140	-96.059113	  8.518963	 -6.856043	-99.400314	-49.393063	 85.571411	-15.422659	 83.826866	 51.575058	 17.693758	-99.532852	  1.275547	  9.570036	  0.622022	 99.764694	 -6.827866	
   487	4.870	  9.270434	  8.310565	-99.221939	 -9.270434	 -8.310565	 99.221939	 25.587086	 -9.575586	-96.195679	  6.980894	 -7.019984	-99.508728	-45.957554	 87.657837	-14.283090	 85.867516	 47.962543	 18.065571	-99.481689	  1.586805	 10.043650	  0.886935	 99.752510	 -6.974960	
   488	4.880	  9.406721	  8.201666	-99.218178	 -9.406721	 -8.201666	 99.218178	 24.455648	 -8.647573	-96.577126	  5.828536	 -7.131709	-99.574928	-43.262329	 89.088326	-13.843436	 87.341599	 45.221661	 18.067820	-99.437782	  1.844758	 10.427046	  1.108128	 99.742981	 -7.078882	
   489	4.890	  9.560086	  8.018326	-99.218498	 -9.560086	 -8.018326	 99.218498	 22.829638	 -6.729828	-97.126297	  5.287595	 -7.233471	-99.597778	-41.266285	 89.962631	-14.276520	 88.349594	 43.345299	 17.763290	-99.401817	  2.082944	 10.720997	  1.316203	 99.733696	 -7.173466	
   490	4.900	  9.688226	  7.807399	-99.222893	 -9.688226	 -7.807399	 99.222893	 20.907984	 -4.044374	-97.706184	  5.387732	 -7.367733	-99.582573	-39.933292	 90.344299	-15.596144	 88.949295	 42.300282	 17.283169	-99.374779	  2.308013	 10.923682	  1.514057	 99.721985	 -7.296132	
   491	4.910	  9.773333	  7.603458	-99.230385	 -9.773333	 -7.603458	 99.230385	 18.970970	 -1.050002	-98.178413	  6.030398	 -7.557369	-99.531509	-39.195667	 90.283859	-17.678352	 89.184608	 42.004864	 16.783867	-99.355255	  2.531310	 11.051040	  1.709710	 99.706169	 -7.467043	
   492	4.920	  9.810588	  7.433985	-99.239555	 -9.810588	 -7.433985	 99.239555	 17.255146	  1.788371	-98.483810	  7.046588	 -7.809560	-99.445244	-39.073288	 89.787430	-20.285360	 89.049500	 42.451267	 16.373053	-99.339760	  2.750829	 11.137574	  1.897788	 99.685516	 -7.693954	
   493	4.930	  9.792445	  7.311176	-99.250465	 -9.792445	 -7.311176	 99.250465	 15.974052	  4.031495	-98.633545	  8.191528	 -8.110847	-99.333344	-39.652122	 88.856560	-23.069908	 88.500916	 43.678226	 16.118319	-99.326096	  2.950560	 11.208071	  2.061430	 99.660767	 -7.967586	
   494	4.940	  9.717353	  7.226727	-99.264030	 -9.717353	 -7.226727	 99.264030	 15.238126	  5.429883	-98.682907	  9.155270	 -8.412141	-99.224075	-40.939678	 87.541229	-25.699717	 87.524124	 45.636513	 16.026125	-99.314682	  3.092960	 11.270622	  2.167047	 99.635788	 -8.247094	
   495	4.950	  9.594820	  7.164482	-99.280457	 -9.594820	 -7.164482	 99.280457	 15.062222	  5.918375	-98.681824	  9.783108	 -8.676932	-99.141327	-42.915760	 85.893967	-27.936787	 86.113655	 48.241562	 16.037144	-99.305794	  3.174531	 11.326126	  2.214952	 99.613503	 -8.499689	
   496	4.960	  9.421453	  7.109772	-99.300995	 -9.421453	 -7.109772	 99.300995	 15.424625	  5.546743	-98.647430	  9.993972	 -8.878091	-99.102470	-45.551666	 83.946655	-29.631144	 84.264336	 51.394772	 16.065491	-99.299477	  3.206029	 11.372561	  2.219389	 99.596237	 -8.698510	
   497	4.970	  9.244379	  7.066646	-99.320717	 -9.244379	 -7.066646	 99.320717	 16.015635	  4.831717	-98.590836	  9.915028	 -8.999915	-99.099419	-48.019775	 82.143555	-30.765863	 82.473167	 54.225616	 16.054869	-99.296043	  3.190558	 11.406836	  2.186037	 99.585815	 -8.825372	
   498	4.980	  9.055979	  7.018317	-99.341492	 -9.055979	 -7.018317	 99.341492	 16.819115	  3.844667	-98.500435	  9.472104	 -9.022701	-99.140656	-50.509720	 80.364319	-31.469736	 80.634651	 56.941540	 15.991044	-99.295807	  3.115443	 11.429628	  2.104416	 99.584320	 -8.862019	
   499	4.990	  8.849288	  6.939570	-99.365654	 -8.849288	 -6.939570	 99.365654	 17.816227	  2.607869	-98.365555	  8.919503	 -9.019556	-99.192192	-53.322380	 78.412460	-31.752323	 78.555885	 59.823753	 15.814296	-99.294754	  3.049733	 11.456461	  2.034975	 99.584846	 -8.872272	
   500	5.000	  8.569048	  6.831067	-99.397728	 -8.569048	 -6.831067	 99.397728	 19.315083	  0.788238	-98.113739	  8.473927	 -9.074419	-99.226242	-56.944794	 75.933228	-31.487072	 75.862762	 63.295738	 15.443174	-99.289368	  3.095971	 11.490688	  2.071566	 99.578949	 -8.929763	


