BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   435	4.350	 -9.253508	  1.815717	 -0.832759	 -1.706446	-10.018166	 -3.227232	 -4.802597	  0.893421	 -4.443452	  0.459573	  2.949165	 -2.445977	  2.155902	  5.810630	  2.426658	 -2.155902	 -5.810630	  2.426658	  2.803506	  0.179924	  9.964989	 -2.803506	 -0.179924	  9.964989	  0.889291	  5.597717	 -7.460972	 -0.889291	 -5.597717	 -7.460972	-24.614355	-180.000000	 90.000000	 14.122651	  0.000013	 90.000000	  1.527320	-12.195176	  2.203604	  1.044083	 -8.385970	  4.001487	
   436	4.360	 -9.285388	  1.818027	 -0.821144	 -1.687850	-10.027330	 -3.206702	 -4.816924	  0.901077	 -4.431715	  0.494685	  2.952271	 -2.442989	  2.161906	  5.817772	  2.435510	 -2.161906	 -5.817772	  2.435510	  2.809514	  0.174623	  9.969190	 -2.809514	 -0.174623	  9.969190	  0.890710	  5.610011	 -7.456145	 -0.890710	 -5.610011	 -7.456145	-24.619793	180.000000	 90.000000	 14.137161	  0.000001	 90.000000	  1.529308	-12.167167	  2.202811	  1.045584	 -8.414189	  3.993407	
   437	4.370	 -9.260404	  1.817875	 -0.838218	 -1.701792	-10.022903	 -3.215013	 -4.830121	  0.898298	 -4.430656	  0.473469	  2.953947	 -2.441236	  2.161263	  5.816629	  2.437378	 -2.161263	 -5.816629	  2.437378	  2.814692	  0.164583	  9.954843	 -2.814692	 -0.164583	  9.954843	  0.897129	  5.618614	 -7.439308	 -0.897129	 -5.618614	 -7.439308	-24.625605	-180.000000	 90.000000	 14.139793	  0.000004	 90.000000	  1.527081	-12.168427	  2.185435	  1.048274	 -8.375358	  3.977533	
   438	4.380	 -9.261024	  1.814625	 -0.826935	 -1.695469	-10.008806	 -3.203241	 -4.823499	  0.883961	 -4.426814	  0.423955	  2.954319	 -2.449510	  2.163308	  5.805680	  2.439137	 -2.163308	 -5.805680	  2.439137	  2.815912	  0.153004	  9.954988	 -2.815912	 -0.153004	  9.954988	  0.896502	  5.619252	 -7.437890	 -0.896502	 -5.619252	 -7.437890	-24.623060	-180.000000	 90.000000	 14.127625	  0.000001	 90.000000	  1.528813	-12.179265	  2.192136	  1.044233	 -8.331095	  3.958054	
   439	4.390	 -9.283368	  1.816408	 -0.844340	 -1.677442	 -9.999978	 -3.208314	 -4.830782	  0.874528	 -4.441604	  0.462593	  2.958570	 -2.467489	  2.172258	  5.798921	  2.436854	 -2.172258	 -5.798921	  2.436854	  2.811935	  0.144455	  9.980399	 -2.811935	 -0.144455	  9.980399	  0.883379	  5.621644	 -7.466969	 -0.883379	 -5.621644	 -7.466969	-24.627983	180.000000	 90.000000	 14.124022	 -0.000010	 90.000000	  1.528239	-12.161708	  2.180627	  1.040648	 -8.364920	  3.946115	
   440	4.400	 -9.268443	  1.821251	 -0.844336	 -1.674185	-10.009006	 -3.207034	 -4.836824	  0.884743	 -4.434993	  0.508640	  2.953518	 -2.442667	  2.171922	  5.807673	  2.438421	 -2.171922	 -5.807673	  2.438421	  2.798257	  0.139149	 10.001476	 -2.798257	 -0.139149	 10.001476	  0.870759	  5.636248	 -7.487661	 -0.870759	 -5.636248	 -7.487661	-24.640783	180.000000	 90.000000	 14.110676	  0.000002	 90.000000	  1.525512	-12.192992	  2.181378	  1.045097	 -8.398738	  3.968716	
   441	4.410	 -9.267582	  1.817446	 -0.829237	 -1.679646	-10.002751	 -3.185362	 -4.838336	  0.878733	 -4.414268	  0.464364	  2.953817	 -2.438123	  2.173238	  5.804520	  2.453029	 -2.173238	 -5.804520	  2.453029	  2.790727	  0.130726	  9.998536	 -2.790727	 -0.130726	  9.998536	  0.863554	  5.641683	 -7.470948	 -0.863554	 -5.641683	 -7.470948	-24.638773	180.000000	 90.000000	 14.109003	  0.000016	 90.000000	  1.528466	-12.182250	  2.182464	  1.043737	 -8.347272	  3.951005	
   442	4.420	 -9.300600	  1.820591	 -0.845176	 -1.673081	 -9.998236	 -3.174714	 -4.819304	  0.873785	 -4.403005	  0.443729	  2.952657	 -2.444670	  2.176677	  5.799734	  2.463923	 -2.176677	 -5.799734	  2.463923	  2.797583	  0.121349	  9.990088	 -2.797583	 -0.121349	  9.990088	  0.868264	  5.645954	 -7.451241	 -0.868264	 -5.645954	 -7.451241	-24.655550	-180.000000	 90.000000	 14.117394	  0.000014	 90.000000	  1.526864	-12.152247	  2.171174	  1.045041	 -8.353635	  3.943731	
   443	4.430	 -9.322962	  1.821167	 -0.863074	 -1.649120	 -9.996061	 -3.170271	 -4.809412	  0.872720	 -4.400560	  0.431024	  2.951993	 -2.457212	  2.184533	  5.798186	  2.467267	 -2.184533	 -5.798186	  2.467267	  2.785631	  0.113746	 10.001388	 -2.785631	 -0.113746	 10.001388	  0.848981	  5.652831	 -7.461170	 -0.848981	 -5.652831	 -7.461170	-24.667288	180.000000	 90.000000	 14.124610	 -0.000002	 90.000000	  1.529657	-12.148829	  2.164016	  1.039678	 -8.367926	  3.941812	
   444	4.440	 -9.322250	  1.813828	 -0.849502	 -1.657866	 -9.982628	 -3.170096	 -4.818998	  0.861012	 -4.408211	  0.422204	  2.955980	 -2.463449	  2.188588	  5.790189	  2.463244	 -2.188588	 -5.790189	  2.463244	  2.782914	  0.108444	 10.006531	 -2.782914	 -0.108444	 10.006531	  0.841665	  5.650498	 -7.471132	 -0.841665	 -5.650498	 -7.471132	-24.651413	-180.000000	 90.000000	 14.122151	  0.000005	 90.000000	  1.531504	-12.122062	  2.171180	  1.040781	 -8.352261	  3.942966	
   445	4.450	 -9.303723	  1.810928	 -0.858723	 -1.678338	 -9.969327	 -3.182300	 -4.837734	  0.848825	 -4.408553	  0.466218	  2.958910	 -2.436248	  2.185736	  5.781316	  2.457561	 -2.185736	 -5.781316	  2.457561	  2.793202	  0.099067	 10.012246	 -2.793202	 -0.099067	 10.012246	  0.854317	  5.650505	 -7.481326	 -0.854317	 -5.650505	 -7.481326	-24.658506	-180.000000	 90.000000	 14.118198	 -0.000004	 90.000000	  1.526947	-12.137998	  2.174186	  1.044311	 -8.376550	  3.963074	
   446	4.460	 -9.314433	  1.807552	 -0.875171	 -1.662638	 -9.964101	 -3.190743	 -4.824034	  0.846417	 -4.408157	  0.451261	  2.956856	 -2.436983	  2.183535	  5.777765	  2.453774	 -2.183535	 -5.777765	  2.453774	  2.787196	  0.088788	 10.013105	 -2.787196	 -0.088788	 10.013105	  0.850420	  5.657451	 -7.486381	 -0.850420	 -5.657451	 -7.486381	-24.657808	180.000000	 90.000000	 14.123285	 -0.000005	 90.000000	  1.525553	-12.153978	  2.165416	  1.043938	 -8.368772	  3.970519	
   447	4.470	 -9.322970	  1.804793	 -0.864933	 -1.667869	 -9.965415	 -3.197493	 -4.823874	  0.852182	 -4.407098	  0.463251	  2.947212	 -2.423274	  2.174735	  5.779827	  2.446415	 -2.174735	 -5.779827	  2.446415	  2.786420	  0.083242	 10.010674	 -2.786420	 -0.083242	 10.010674	  0.858083	  5.664807	 -7.490483	 -0.858083	 -5.664807	 -7.490483	-24.646416	-180.000000	 90.000000	 14.113540	  0.000006	 90.000000	  1.524750	-12.134939	  2.169760	  1.044726	 -8.363977	  3.964945	
   448	4.480	 -9.320506	  1.806868	 -0.855618	 -1.682450	 -9.972810	 -3.206852	 -4.825545	  0.860389	 -4.414109	  0.437310	  2.945313	 -2.429324	  2.170386	  5.785676	  2.432970	 -2.170386	 -5.785676	  2.432970	  2.782052	  0.076796	  9.991422	 -2.782052	 -0.076796	  9.991422	  0.857270	  5.677292	 -7.484625	 -0.857270	 -5.677292	 -7.484625	-24.647453	-180.000000	 90.000000	 14.142795	 -0.000003	 90.000000	  1.528080	-12.115602	  2.175463	  1.043119	 -8.344645	  3.955690	
   449	4.490	 -9.338922	  1.803002	 -0.858970	 -1.685339	 -9.975284	 -3.212317	 -4.804573	  0.864460	 -4.417570	  0.451248	  2.944466	 -2.426938	  2.165842	  5.789131	  2.426428	 -2.165842	 -5.789131	  2.426428	  2.802087	  0.068929	  9.975687	 -2.802087	 -0.068929	  9.975687	  0.881792	  5.687629	 -7.472904	 -0.881792	 -5.687629	 -7.472904	-24.639750	180.000000	 90.000000	 14.148699	  0.000008	 90.000000	  1.530382	-12.108530	  2.180032	  1.043366	 -8.379820	  3.968367	
   450	4.500	 -9.312043	  1.804549	 -0.885694	 -1.694838	 -9.967181	 -3.242214	 -4.803970	  0.855259	 -4.429353	  0.465668	  2.947173	 -2.426759	  2.157302	  5.783206	  2.415917	 -2.157302	 -5.783206	  2.415917	  2.806590	  0.061790	  9.977382	 -2.806590	 -0.061790	  9.977382	  0.893895	  5.688436	 -7.483908	 -0.893895	 -5.688436	 -7.483908	-24.645027	180.000000	 90.000000	 14.130492	  0.000003	 90.000000	  1.524542	-12.143745	  2.181972	  1.036016	 -8.385363	  3.975976	
   451	4.510	 -9.306067	  1.812356	 -0.894369	 -1.688058	 -9.964366	 -3.254375	 -4.795077	  0.851830	 -4.439125	  0.464043	  2.943048	 -2.428196	  2.160715	  5.777828	  2.407033	 -2.160715	 -5.777828	  2.407033	  2.803549	  0.054854	  9.999880	 -2.803549	 -0.054854	  9.999880	  0.886598	  5.690412	 -7.516035	 -0.886598	 -5.690412	 -7.516035	-24.650419	180.000000	 90.000000	 14.132944	  0.000011	 90.000000	  1.517357	-12.143115	  2.177376	  1.037745	 -8.405772	  3.980593	
   452	4.520	 -9.281126	  1.803667	 -0.883231	 -1.677314	 -9.952765	 -3.263857	 -4.808714	  0.844857	 -4.460099	  0.472733	  2.945214	 -2.434769	  2.171571	  5.771241	  2.397575	 -2.171571	 -5.771241	  2.397575	  2.794021	  0.050396	  9.985718	 -2.794021	 -0.050396	  9.985718	  0.865097	  5.689311	 -7.513508	 -0.865097	 -5.689311	 -7.513508	-24.646191	-180.000000	 90.000000	 14.135046	 -0.000009	 90.000000	  1.519405	-12.156512	  2.173209	  1.045192	 -8.406860	  3.990579	
   453	4.530	 -9.291986	  1.797000	 -0.893634	 -1.681613	 -9.950292	 -3.288458	 -4.829256	  0.846537	 -4.481926	  0.511597	  2.945577	 -2.432224	  2.173157	  5.772305	  2.381880	 -2.173157	 -5.772305	  2.381880	  2.790335	  0.043073	  9.977202	 -2.790335	 -0.043073	  9.977202	  0.858602	  5.698152	 -7.521245	 -0.858602	 -5.698152	 -7.521245	-24.643015	-180.000000	 90.000000	 14.123793	  0.000006	 90.000000	  1.521546	-12.154572	  2.181337	  1.048605	 -8.414182	  4.006555	
   454	4.540	 -9.303148	  1.799544	 -0.880090	 -1.689079	 -9.955855	 -3.288077	 -4.826204	  0.853204	 -4.485694	  0.489427	  2.939783	 -2.430476	  2.172619	  5.776388	  2.370645	 -2.172619	 -5.776388	  2.370645	  2.801185	  0.034199	  9.974876	 -2.801185	 -0.034199	  9.974876	  0.869470	  5.710781	 -7.528965	 -0.869470	 -5.710781	 -7.528965	-24.654102	-180.000000	 90.000000	 14.116756	 -0.000020	 90.000000	  1.522173	-12.146889	  2.201602	  1.048566	 -8.394328	  3.993065	
   455	4.550	 -9.254105	  1.795478	 -0.887906	 -1.703708	 -9.944254	 -3.314019	 -4.803604	  0.843416	 -4.508178	  0.495948	  2.942894	 -2.446721	  2.167203	  5.768672	  2.356142	 -2.167203	 -5.768672	  2.356142	  2.817553	  0.032544	  9.976782	 -2.817553	 -0.032544	  9.976782	  0.889634	  5.704020	 -7.543367	 -0.889634	 -5.704020	 -7.543367	-24.646816	-180.000000	 90.000000	 14.122180	  0.000023	 90.000000	  1.524436	-12.197871	  2.209423	  1.041901	 -8.432450	  4.006494	
   456	4.560	 -9.235044	  1.794943	 -0.891291	 -1.725273	 -9.939169	 -3.329436	 -4.807250	  0.837446	 -4.515660	  0.512781	  2.946203	 -2.443711	  2.164060	  5.764618	  2.349888	 -2.164060	 -5.764618	  2.349888	  2.822779	  0.027968	  9.985097	 -2.822779	 -0.027968	  9.985097	  0.897435	  5.704285	 -7.557171	 -0.897435	 -5.704285	 -7.557171	-24.631250	-180.000000	 90.000000	 14.131109	  0.000017	 90.000000	  1.525601	-12.205830	  2.217257	  1.038259	 -8.449657	  4.026506	
   457	4.570	 -9.242796	  1.796966	 -0.888268	 -1.727544	 -9.938563	 -3.321526	 -4.790157	  0.837425	 -4.503095	  0.495049	  2.938817	 -2.440884	  2.157949	  5.763691	  2.353532	 -2.157949	 -5.763691	  2.353532	  2.817848	  0.018694	  9.983236	 -2.817848	 -0.018694	  9.983236	  0.899340	  5.712518	 -7.551506	 -0.899340	 -5.712518	 -7.551506	-24.623514	-180.000000	 90.000000	 14.117996	  0.000006	 90.000000	  1.524554	-12.198224	  2.215604	  1.039729	 -8.447044	  4.026759	
   458	4.580	 -9.262074	  1.796298	 -0.897641	 -1.749806	 -9.934200	 -3.334344	 -4.805567	  0.836203	 -4.510787	  0.490407	  2.937072	 -2.435478	  2.158840	  5.760297	  2.345103	 -2.158840	 -5.760297	  2.345103	  2.814184	  0.014215	  9.995145	 -2.814184	 -0.014215	  9.995145	  0.893970	  5.713925	 -7.572376	 -0.893970	 -5.713925	 -7.572376	-24.629009	-180.000000	 90.000000	 14.118872	  0.000001	 90.000000	  1.524219	-12.142765	  2.205086	  1.044270	 -8.433969	  4.026198	
   459	4.590	 -9.283561	  1.792665	 -0.914683	 -1.742819	 -9.938338	 -3.340467	 -4.835009	  0.844844	 -4.511251	  0.502862	  2.935729	 -2.428503	  2.165270	  5.765300	  2.341465	 -2.165270	 -5.765300	  2.341465	  2.816006	  0.003993	 10.000632	 -2.816006	 -0.003993	 10.000632	  0.889624	  5.729389	 -7.581859	 -0.889624	 -5.729389	 -7.581859	-24.648268	-180.000000	 90.000000	 14.123180	 -0.000005	 90.000000	  1.525559	-12.123002	  2.188516	  1.049319	 -8.416821	  4.025563	
   460	4.600	 -9.258980	  1.793099	 -0.912895	 -1.730052	 -9.940736	 -3.335795	 -4.831213	  0.846890	 -4.503192	  0.497479	  2.935136	 -2.429688	  2.168744	  5.766591	  2.345190	 -2.168744	 -5.766591	  2.345190	  2.812646	 -0.007360	  9.994626	 -2.812646	  0.007360	  9.994626	  0.883673	  5.742250	 -7.572726	 -0.883673	 -5.742250	 -7.572726	-24.642975	-180.000000	 90.000000	 14.126067	  0.000004	 90.000000	  1.523599	-12.164089	  2.196459	  1.048933	 -8.413917	  4.028418	
   461	4.610	 -9.252834	  1.791450	 -0.906764	 -1.743152	 -9.940486	 -3.346129	 -4.819376	  0.848365	 -4.520530	  0.520217	  2.932997	 -2.441288	  2.166999	  5.765210	  2.334018	 -2.166999	 -5.765210	  2.334018	  2.822867	 -0.014195	  9.999633	 -2.822867	  0.014195	  9.999633	  0.894796	  5.747369	 -7.587753	 -0.894796	 -5.747369	 -7.587753	-24.626575	-180.000000	 90.000000	 14.140884	 -0.000004	 90.000000	  1.520060	-12.162479	  2.199847	  1.050103	 -8.452229	  4.029299	
   462	4.620	 -9.241981	  1.784875	 -0.882663	 -1.745168	 -9.932346	 -3.337969	 -4.796145	  0.845205	 -4.526070	  0.496977	  2.929422	 -2.457736	  2.165596	  5.760226	  2.331301	 -2.165596	 -5.760226	  2.331301	  2.823644	 -0.020566	 10.007202	 -2.823644	  0.020566	 10.007202	  0.896770	  5.748707	 -7.597886	 -0.896770	 -5.748707	 -7.597886	-24.609947	180.000000	 90.000000	 14.146969	  0.000003	 90.000000	  1.527053	-12.171255	  2.216724	  1.051797	 -8.457475	  4.023610	
   463	4.630	 -9.247482	  1.783780	 -0.899962	 -1.758625	 -9.927033	 -3.343704	 -4.806162	  0.840049	 -4.538490	  0.480668	  2.931967	 -2.482990	  2.168360	  5.756161	  2.333912	 -2.168360	 -5.756161	  2.333912	  2.810156	 -0.027057	 10.003263	 -2.810156	  0.027057	 10.003263	  0.880817	  5.751774	 -7.592985	 -0.880817	 -5.751774	 -7.592985	-24.617264	-180.000000	 90.000000	 14.132116	  0.000006	 90.000000	  1.524498	-12.143662	  2.214853	  1.048986	 -8.418178	  3.999144	
   464	4.640	 -9.274557	  1.778185	 -0.921223	 -1.754643	 -9.917490	 -3.358643	 -4.828439	  0.829563	 -4.557780	  0.510527	  2.937704	 -2.499584	  2.176609	  5.748083	  2.326943	 -2.176609	 -5.748083	  2.326943	  2.812267	 -0.031509	  9.994631	 -2.812267	  0.031509	  9.994631	  0.873797	  5.748516	 -7.592076	 -0.873797	 -5.748516	 -7.592076	-24.606335	180.000000	 90.000000	 14.133723	  0.000001	 90.000000	  1.522507	-12.108304	  2.203002	  1.043716	 -8.436453	  3.995790	
   465	4.650	 -9.277292	  1.771241	 -0.948567	 -1.746136	 -9.901785	 -3.376816	 -4.827206	  0.815205	 -4.575468	  0.505586	  2.942486	 -2.525702	  2.179186	  5.736210	  2.323768	 -2.179186	 -5.736210	  2.323768	  2.811900	 -0.037817	 10.005956	 -2.811900	  0.037817	 10.005956	  0.870287	  5.743128	 -7.607042	 -0.870287	 -5.743128	 -7.607042	-24.588604	-180.000000	 90.000000	 14.123440	 -0.000009	 90.000000	  1.516771	-12.107761	  2.179541	  1.040340	 -8.433501	  3.979610	
   466	4.660	 -9.302930	  1.774512	 -0.956825	 -1.734389	 -9.908230	 -3.366841	 -4.811133	  0.820218	 -4.573097	  0.481710	  2.941011	 -2.534095	  2.185227	  5.739785	  2.328106	 -2.185227	 -5.739785	  2.328106	  2.801461	 -0.048538	 10.034624	 -2.801461	  0.048538	 10.034624	  0.854777	  5.758037	 -7.632897	 -0.854777	 -5.758037	 -7.632897	-24.595016	-180.000000	 90.000000	 14.113448	 -0.000002	 90.000000	  1.514710	-12.089436	  2.162014	  1.043136	 -8.428604	  3.969057	
   467	4.670	 -9.333797	  1.773951	 -0.942747	 -1.710611	 -9.917435	 -3.322403	 -4.785310	  0.829388	 -4.531234	  0.448439	  2.939028	 -2.524178	  2.189322	  5.747491	  2.349946	 -2.189322	 -5.747491	  2.349946	  2.809723	 -0.057387	 10.048040	 -2.809723	  0.057387	 10.048040	  0.861867	  5.774074	 -7.623794	 -0.861867	 -5.774074	 -7.623794	-24.595089	180.000000	 90.000000	 14.128565	 -0.000003	 90.000000	  1.515284	-12.076400	  2.154638	  1.045649	 -8.427253	  3.969945	
   468	4.680	 -9.360629	  1.770219	 -0.958714	 -1.703072	 -9.912807	 -3.314857	 -4.796012	  0.824690	 -4.528905	  0.443594	  2.941845	 -2.541901	  2.192117	  5.745104	  2.359647	 -2.192117	 -5.745104	  2.359647	  2.811674	 -0.066798	 10.056093	 -2.811674	  0.066798	 10.056093	  0.862300	  5.780981	 -7.622180	 -0.862300	 -5.780981	 -7.622180	-24.601200	180.000000	 90.000000	 14.120955	  0.000009	 90.000000	  1.513302	-12.053842	  2.140540	  1.040641	 -8.412856	  3.953068	
   469	4.690	 -9.358973	  1.765164	 -0.957977	 -1.708058	 -9.908699	 -3.307342	 -4.834464	  0.824196	 -4.514050	  0.422261	  2.936919	 -2.525943	  2.197275	  5.742931	  2.363855	 -2.197275	 -5.742931	  2.363855	  2.800266	 -0.072318	 10.074345	 -2.800266	  0.072318	 10.074345	  0.846234	  5.784966	 -7.637866	 -0.846234	 -5.784966	 -7.637866	-24.610819	180.000000	 90.000000	 14.104891	 -0.000002	 90.000000	  1.514743	-12.052459	  2.137965	  1.036709	 -8.350160	  3.942563	
   470	4.700	 -9.384395	  1.767798	 -0.951719	 -1.691608	 -9.907810	 -3.284872	 -4.866792	  0.824462	 -4.490129	  0.463709	  2.936099	 -2.497678	  2.203482	  5.740712	  2.372667	 -2.203482	 -5.740712	  2.372667	  2.811865	 -0.075540	 10.099582	 -2.811865	  0.075540	 10.099582	  0.852585	  5.785608	 -7.653728	 -0.852585	 -5.785608	 -7.653728	-24.621563	-180.000000	 90.000000	 14.112522	 -0.000007	 90.000000	  1.518198	-12.028617	  2.113452	  1.045119	 -8.365171	  3.952405	
   471	4.710	 -9.395462	  1.766140	 -0.942027	 -1.676787	 -9.898016	 -3.258754	 -4.875323	  0.814832	 -4.470597	  0.437882	  2.938186	 -2.500292	  2.211866	  5.733146	  2.385154	 -2.211866	 -5.733146	  2.385154	  2.819696	 -0.081397	 10.127832	 -2.819696	  0.081397	 10.127832	  0.853220	  5.783739	 -7.669571	 -0.853220	 -5.783739	 -7.669571	-24.631323	-180.000000	 90.000000	 14.120401	  0.000006	 90.000000	  1.519189	-12.020260	  2.114319	  1.049359	 -8.330695	  3.929763	
   472	4.720	 -9.410207	  1.763304	 -0.954762	 -1.658503	 -9.892709	 -3.252950	 -4.868546	  0.809708	 -4.473475	  0.404292	  2.936474	 -2.522156	  2.219725	  5.727800	  2.390144	 -2.219725	 -5.727800	  2.390144	  2.812987	 -0.086667	 10.130692	 -2.812987	  0.086667	 10.130692	  0.839093	  5.784216	 -7.668926	 -0.839093	 -5.784216	 -7.668926	-24.621422	-180.000000	 90.000000	 14.117701	 -0.000011	 90.000000	  1.516778	-12.009958	  2.101041	  1.044379	 -8.311200	  3.913582	
   473	4.730	 -9.434585	  1.764077	 -0.953889	 -1.644140	 -9.882741	 -3.253856	 -4.839176	  0.795519	 -4.486233	  0.412241	  2.944171	 -2.536171	  2.219649	  5.718760	  2.387872	 -2.219649	 -5.718760	  2.387872	  2.804903	 -0.091157	 10.140510	 -2.804903	  0.091157	 10.140510	  0.830625	  5.780046	 -7.681937	 -0.830625	 -5.780046	 -7.681937	-24.620478	180.000000	 90.000000	 14.110401	  0.000005	 90.000000	  1.518503	-12.001402	  2.103705	  1.040779	 -8.351580	  3.917107	
   474	4.740	 -9.457095	  1.763257	 -0.938382	 -1.628584	 -9.874512	 -3.237021	 -4.843494	  0.787865	 -4.467390	  0.380758	  2.947580	 -2.524105	  2.219010	  5.714400	  2.391711	 -2.219010	 -5.714400	  2.391711	  2.812393	 -0.098678	 10.167996	 -2.812393	  0.098678	 10.167996	  0.839313	  5.782800	 -7.704788	 -0.839313	 -5.782800	 -7.704788	-24.628839	180.000000	 90.000000	 14.116079	  0.000001	 90.000000	  1.521226	-11.982235	  2.102346	  1.041576	 -8.317256	  3.918384	
   475	4.750	 -9.461796	  1.765193	 -0.943442	 -1.625381	 -9.870168	 -3.230832	 -4.841411	  0.783941	 -4.461941	  0.383837	  2.948560	 -2.521040	  2.221467	  5.711056	  2.391736	 -2.221467	 -5.711056	  2.391736	  2.808140	 -0.103505	 10.165128	 -2.808140	  0.103505	 10.165128	  0.832641	  5.784570	 -7.702589	 -0.832641	 -5.784570	 -7.702589	-24.632620	-180.000000	 90.000000	 14.108539	  0.000013	 90.000000	  1.522518	-11.962504	  2.087839	  1.039597	 -8.320377	  3.904662	
   476	4.760	 -9.477038	  1.772046	 -0.956592	 -1.632081	 -9.877957	 -3.230800	 -4.838963	  0.788415	 -4.457771	  0.364285	  2.946606	 -2.523537	  2.221345	  5.714326	  2.393847	 -2.221345	 -5.714326	  2.393847	  2.803651	 -0.108839	 10.178262	 -2.803651	  0.108839	 10.178262	  0.828842	  5.793322	 -7.713964	 -0.828842	 -5.793322	 -7.713964	-24.634975	-180.000000	 90.000000	 14.106133	 -0.000007	 90.000000	  1.519135	-11.944342	  2.081377	  1.035718	 -8.303673	  3.899553	
   477	4.770	 -9.490127	  1.766892	 -0.981467	 -1.603466	 -9.871307	 -3.234976	 -4.839519	  0.784424	 -4.457930	  0.335171	  2.946630	 -2.539328	  2.227671	  5.710629	  2.397855	 -2.227671	 -5.710629	  2.397855	  2.804793	 -0.117060	 10.224730	 -2.804793	  0.117060	 10.224730	  0.824238	  5.798008	 -7.756938	 -0.824238	 -5.798008	 -7.756938	-24.643862	-180.000000	 90.000000	 14.113622	 -0.000016	 90.000000	  1.517798	-11.965796	  2.075216	  1.034973	 -8.277621	  3.890271	
   478	4.780	 -9.471908	  1.762855	 -0.981173	 -1.598519	 -9.858974	 -3.233923	 -4.812405	  0.774378	 -4.478130	  0.290686	  2.951443	 -2.578814	  2.236475	  5.702084	  2.394436	 -2.236475	 -5.702084	  2.394436	  2.792170	 -0.123701	 10.247346	 -2.792170	  0.123701	 10.247346	  0.802291	  5.797077	 -7.785212	 -0.802291	 -5.797077	 -7.785212	-24.651217	-180.000000	 90.000008	 14.119820	 -0.000013	 90.000000	  1.521000	-11.986964	  2.078174	  1.030729	 -8.258794	  3.861236	
   479	4.790	 -9.488863	  1.769287	 -0.943704	 -1.589095	 -9.875807	 -3.201608	 -4.767323	  0.788604	 -4.456190	  0.282257	  2.942355	 -2.560749	  2.235573	  5.712615	  2.398163	 -2.235573	 -5.712615	  2.398163	  2.792879	 -0.128020	 10.235025	 -2.792879	  0.128020	 10.235025	  0.804931	  5.811791	 -7.768818	 -0.804931	 -5.811791	 -7.768818	-24.640123	-180.000000	 90.000000	 14.115660	  0.000003	 90.000000	  1.519375	-11.971334	  2.079096	  1.030259	 -8.296317	  3.862930	
   480	4.800	 -9.523423	  1.765311	 -0.952562	 -1.590434	 -9.875407	 -3.207500	 -4.791627	  0.786604	 -4.462088	  0.282986	  2.941833	 -2.558889	  2.238713	  5.711910	  2.390315	 -2.238713	 -5.711910	  2.390315	  2.808777	 -0.131308	 10.242976	 -2.808777	  0.131308	 10.242976	  0.817056	  5.813934	 -7.783383	 -0.817056	 -5.813934	 -7.783383	-24.628664	-180.000000	 90.000000	 14.115134	 -0.000010	 90.000000	  1.516495	-11.924085	  2.062403	  1.031566	 -8.282649	  3.853401	
