BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   336	3.360	  6.922310	 10.162552	-99.241142	 -6.922310	-10.162552	 99.241142	 21.431988	 -3.027504	-97.629425	-11.602901	  2.508759	-99.292892	-91.221092	  2.223801	-40.911697	  3.482368	 99.912094	 -2.333827	-98.071465	 -0.581739	 19.535824	 -0.087803	 99.967796	  2.536071	
   337	3.370	  6.890196	 10.166706	-99.242950	 -6.890196	-10.166706	 99.242950	 21.455280	 -3.027849	-97.624298	-11.647012	  2.507650	-99.287758	-91.227913	  2.243197	-40.895428	  3.500925	 99.911545	 -2.329376	-98.075882	 -0.563151	 19.514208	 -0.070015	 99.967888	  2.533041	
   338	3.380	  6.864214	 10.165319	-99.244896	 -6.864214	-10.165319	 99.244896	 21.503902	 -3.035798	-97.613350	-11.709003	  2.522006	-99.280098	-91.230011	  2.253830	-40.890160	  3.514023	 99.910995	 -2.333127	-98.073578	 -0.552699	 19.526068	 -0.056448	 99.967560	  2.546127	
   339	3.390	  6.876732	 10.175486	-99.242989	 -6.876732	-10.175486	 99.242989	 21.591713	 -3.039472	-97.593849	-11.745689	  2.533015	-99.275490	-91.233063	  2.252344	-40.883438	  3.512714	 99.911018	 -2.334484	-98.072586	 -0.534118	 19.531576	 -0.035621	 99.967346	  2.554882	
   340	3.400	  6.914232	 10.191079	-99.238777	 -6.914232	-10.191079	 99.238777	 21.518202	 -3.037469	-97.610146	-11.787683	  2.528049	-99.270638	-91.225288	  2.248895	-40.900970	  3.510043	 99.911095	 -2.335280	-98.071625	 -0.542356	 19.536186	 -0.044654	 99.967445	  2.551096	
   341	3.410	  6.945088	 10.193039	-99.236420	 -6.945088	-10.193039	 99.236420	 21.401098	 -3.028212	-97.636177	-11.795096	  2.520531	-99.269951	-91.217270	  2.252735	-40.918629	  3.512164	 99.911163	 -2.328932	-98.073059	 -0.542592	 19.528954	 -0.046540	 99.967628	  2.543776	
   342	3.420	  6.911427	 10.192053	-99.238876	 -6.911427	-10.192053	 99.238876	 21.296484	 -3.018712	-97.659340	-11.751118	  2.523908	-99.275078	-91.220932	  2.265677	-40.909760	  3.522077	 99.911018	 -2.320256	-98.074219	 -0.555521	 19.522800	 -0.058939	 99.967506	  2.548489	
   343	3.430	  6.891098	 10.181125	-99.241409	 -6.891098	-10.181125	 99.241409	 21.276590	 -3.012946	-97.663857	-11.747144	  2.526955	-99.275467	-91.225906	  2.253028	-40.899368	  3.506902	 99.911591	 -2.318292	-98.075310	 -0.576314	 19.516684	 -0.079207	 99.967346	  2.553938	
   344	3.440	  6.922952	 10.193918	-99.237877	 -6.922952	-10.193918	 99.237877	 21.212088	 -3.012119	-97.677910	-11.606749	  2.515052	-99.292282	-91.219864	  2.215755	-40.914879	  3.470773	 99.912651	 -2.327307	-98.080482	 -0.593649	 19.490177	 -0.099577	 99.967590	  2.543797	
   345	3.450	  6.917204	 10.186332	-99.239059	 -6.917204	-10.186332	 99.239059	 21.188534	 -3.011394	-97.683044	-11.697879	  2.523860	-99.281364	-91.223587	  2.210621	-40.906857	  3.465328	 99.912811	 -2.328465	-98.079308	 -0.591704	 19.496132	 -0.095696	 99.967369	  2.552575	
   346	3.460	  6.876869	 10.185179	-99.241982	 -6.876869	-10.185179	 99.241982	 21.176212	 -3.016576	-97.685555	-11.901196	  2.545351	-99.256653	-91.219261	  2.213859	-40.916328	  3.471240	 99.912498	 -2.332852	-98.079262	 -0.584465	 19.496593	 -0.084113	 99.966843	  2.573648	
   347	3.470	  6.912320	 10.192349	-99.238785	 -6.912320	-10.192349	 99.238785	 21.209972	 -3.017782	-97.678200	-11.932455	  2.540748	-99.253014	-91.207108	  2.210931	-40.943558	  3.469460	 99.912552	 -2.333449	-98.082321	 -0.594999	 19.480865	 -0.095875	 99.966904	  2.570549	
   348	3.480	  6.902348	 10.197349	-99.238960	 -6.902348	-10.197349	 99.238960	 21.261648	 -3.019987	-97.666893	-11.818278	  2.523429	-99.267120	-91.200516	  2.181680	-40.959812	  3.441187	 99.913368	 -2.340320	-98.080109	 -0.607649	 19.491608	 -0.111676	 99.967308	  2.554524	
   349	3.490	  6.864798	 10.198108	-99.241486	 -6.864798	-10.198108	 99.241486	 21.262289	 -3.023014	-97.666656	-11.761721	  2.514124	-99.274071	-91.206932	  2.187466	-40.945213	  3.447650	 99.913109	 -2.341984	-98.075195	 -0.628023	 19.515675	 -0.133228	 99.967453	  2.547469	
   350	3.500	  6.913928	 10.198705	-99.238014	 -6.913928	-10.198705	 99.238014	 21.332226	 -3.035265	-97.651031	-11.708336	  2.519124	-99.280258	-91.198730	  2.177710	-40.963993	  3.442905	 99.913002	 -2.353459	-98.073181	 -0.646477	 19.525167	 -0.150433	 99.967262	  2.554296	
   351	3.510	  6.924347	 10.197507	-99.237411	 -6.924347	-10.197507	 99.237411	 21.348660	 -3.046029	-97.647102	-11.705156	  2.513279	-99.280777	-91.202553	  2.188347	-40.954926	  3.457453	 99.912331	 -2.360785	-98.074554	 -0.647149	 19.518270	 -0.152424	 99.967400	  2.548631	
   352	3.520	  6.888608	 10.199926	-99.239655	 -6.888608	-10.199926	 99.239655	 21.299641	 -3.042650	-97.657913	-11.646082	  2.499702	-99.288063	-91.201439	  2.191514	-40.957226	  3.459894	 99.912300	 -2.358269	-98.071220	 -0.659007	 19.534594	 -0.166541	 99.967690	  2.536347	
   353	3.530	  6.892430	 10.200520	-99.239326	 -6.892430	-10.200520	 99.239326	 21.282715	 -3.042074	-97.661621	-11.609531	  2.504538	-99.292221	-91.190933	  2.171310	-40.981689	  3.440660	 99.912865	 -2.362400	-98.068565	 -0.661512	 19.547873	 -0.167790	 99.967560	  2.541191	
   354	3.540	  6.910768	 10.195509	-99.238571	 -6.910768	-10.195509	 99.238571	 21.262041	 -3.043745	-97.666077	-11.665819	  2.514852	-99.285370	-91.190239	  2.156406	-40.984024	  3.426830	 99.913216	 -2.367751	-98.072342	 -0.657135	 19.529034	 -0.161826	 99.967323	  2.551140	
   355	3.550	  6.972174	 10.200648	-99.233742	 -6.972174	-10.200648	 99.233742	 21.315025	 -3.059491	-97.654030	-11.746223	  2.521260	-99.275726	-91.201851	  2.159580	-40.958000	  3.434912	 99.912636	 -2.380512	-98.072121	 -0.671466	 19.529694	 -0.174753	 99.967087	  2.559495	
   356	3.560	  6.978168	 10.200357	-99.233353	 -6.978168	-10.200357	 99.233353	 21.415426	 -3.072769	-97.631645	-11.785958	  2.523909	-99.270943	-91.206490	  2.168707	-40.947189	  3.447909	 99.912003	 -2.388243	-98.068497	 -0.687430	 19.547333	 -0.189649	 99.966942	  2.564121	
   357	3.570	  6.939382	 10.196969	-99.236420	 -6.939382	-10.196969	 99.236420	 21.342699	 -3.066625	-97.647766	-11.652706	  2.505282	-99.287148	-91.199440	  2.170638	-40.962799	  3.448771	 99.912079	 -2.383945	-98.068077	 -0.690575	 19.549303	 -0.196517	 99.967400	  2.545511	
   358	3.580	  6.920593	 10.182709	-99.239197	 -6.920593	-10.182709	 99.239197	 21.344168	 -3.071693	-97.647278	-11.606743	  2.495993	-99.292770	-91.195457	  2.170684	-40.971653	  3.451263	 99.911880	 -2.388539	-98.065529	 -0.694000	 19.561951	 -0.201482	 99.967621	  2.536510	
   359	3.590	  6.916159	 10.180492	-99.239731	 -6.916159	-10.180492	 99.239731	 21.312246	 -3.074260	-97.654167	-11.687275	  2.504851	-99.283096	-91.199257	  2.192458	-40.962048	  3.474067	 99.911125	 -2.387124	-98.064285	 -0.686141	 19.568459	 -0.191673	 99.967430	  2.544680	
   360	3.600	  6.934223	 10.178297	-99.238693	 -6.934223	-10.178297	 99.238693	 21.343754	 -3.076741	-97.647217	-11.681845	  2.509073	-99.283630	-91.207657	  2.197749	-40.943039	  3.479244	 99.910934	 -2.387574	-98.063782	 -0.697550	 19.570597	 -0.202159	 99.967278	  2.550137	
   361	3.610	  6.972799	 10.183048	-99.235504	 -6.972799	-10.183048	 99.235504	 21.413687	 -3.078893	-97.631828	-11.692046	  2.513296	-99.282326	-91.212440	  2.199559	-40.932293	  3.480660	 99.910889	 -2.387348	-98.063782	 -0.671037	 19.571543	 -0.174889	 99.967293	  2.551232	
   362	3.620	  6.946214	 10.180118	-99.237671	 -6.946214	-10.180118	 99.237671	 21.464691	 -3.075020	-97.620750	-11.629397	  2.502154	-99.289963	-91.219681	  2.228224	-40.914608	  3.506292	 99.910263	 -2.376181	-98.071709	 -0.635546	 19.532961	 -0.142747	 99.967735	  2.535953	
   363	3.630	  6.978791	 10.185183	-99.234863	 -6.978791	-10.185183	 99.234863	 21.542299	 -3.076393	-97.603615	-11.648473	  2.499720	-99.287781	-91.219894	  2.218419	-40.914650	  3.496132	 99.910583	 -2.377468	-98.072357	 -0.627886	 19.529938	 -0.135654	 99.967834	  2.532756	
   364	3.640	  6.978897	 10.176959	-99.235703	 -6.978897	-10.176959	 99.235703	 21.469719	 -3.070482	-97.619789	-11.640252	  2.501242	-99.288712	-91.217987	  2.219052	-40.918873	  3.495364	 99.910698	 -2.373797	-98.069008	 -0.640317	 19.546349	 -0.147334	 99.967743	  2.535620	
   365	3.650	  6.942739	 10.170417	-99.238907	 -6.942739	-10.170417	 99.238907	 21.407600	 -3.065731	-97.633583	-11.686752	  2.513015	-99.282951	-91.220558	  2.228770	-40.912621	  3.503598	 99.910522	 -2.369013	-98.070229	 -0.627599	 19.540634	 -0.132459	 99.967499	  2.545934	
   366	3.660	  6.948207	 10.163773	-99.239204	 -6.948207	-10.163773	 99.239204	 21.415276	 -3.067850	-97.631828	-11.766621	  2.522651	-99.273277	-91.218010	  2.248205	-40.917225	  3.523943	 99.909866	 -2.366464	-98.070953	 -0.618780	 19.537275	 -0.121804	 99.967285	  2.554724	
   367	3.670	  6.939954	 10.156675	-99.240509	 -6.939954	-10.156675	 99.240509	 21.505743	 -3.092337	-97.611168	-11.737079	  2.516143	-99.276939	-91.218445	  2.251968	-40.916065	  3.536721	 99.908951	 -2.385919	-98.071693	 -0.613168	 19.533745	 -0.117604	 99.967476	  2.547548	
   368	3.680	  6.962048	 10.148868	-99.239761	 -6.962048	-10.148868	 99.239761	 21.611858	 -3.093896	-97.587677	-11.674958	  2.512004	-99.284363	-91.224930	  2.262429	-40.901028	  3.545865	 99.908714	 -2.382211	-98.073135	 -0.592223	 19.527124	 -0.097772	 99.967667	  2.540790	
   369	3.690	  6.978589	 10.135037	-99.240013	 -6.978589	-10.135037	 99.240013	 21.565216	 -3.079555	-97.598450	-11.619857	  2.511110	-99.290855	-91.232368	  2.252333	-40.884983	  3.529786	 99.909523	 -2.372540	-98.077545	 -0.558373	 19.506014	 -0.064803	 99.967819	  2.535815	
   370	3.700	  6.952377	 10.127096	-99.242661	 -6.952377	-10.127096	 99.242661	 21.554222	 -3.085036	-97.600708	-11.654560	  2.512534	-99.286743	-91.236717	  2.266376	-40.874500	  3.545783	 99.908897	 -2.374941	-98.081535	 -0.542748	 19.486353	 -0.049431	 99.967834	  2.535572	
   371	3.710	  6.942438	 10.136634	-99.242386	 -6.942438	-10.136634	 99.242386	 21.645903	 -3.081032	-97.580544	-11.737743	  2.517170	-99.276825	-91.234619	  2.268289	-40.879078	  3.545050	 99.909081	 -2.368170	-98.079185	 -0.573284	 19.497290	 -0.078601	 99.967606	  2.543978	
   372	3.720	  6.937078	 10.133915	-99.243042	 -6.937078	-10.133915	 99.243042	 21.672634	 -3.085515	-97.574463	-11.774961	  2.521607	-99.272308	-91.228371	  2.254336	-40.893791	  3.533266	 99.909348	 -2.374562	-98.079773	 -0.581310	 19.494129	 -0.085778	 99.967461	  2.549439	
   373	3.730	  6.940006	 10.130256	-99.243202	 -6.940006	-10.130256	 99.243202	 21.602964	 -3.075316	-97.590240	-11.779470	  2.527618	-99.271622	-91.216072	  2.247634	-40.921600	  3.524309	 99.909813	 -2.368257	-98.075386	 -0.581019	 19.516172	 -0.083750	 99.967316	  2.555269	
   374	3.740	  6.929513	 10.116066	-99.245384	 -6.929513	-10.116066	 99.245384	 21.539804	 -3.065501	-97.604507	-11.740522	  2.510497	-99.276672	-91.214577	  2.260743	-40.924202	  3.534172	 99.909706	 -2.357965	-98.078941	 -0.552506	 19.499130	 -0.059167	 99.967850	  2.534973	
   375	3.750	  6.917722	 10.118580	-99.245956	 -6.917722	-10.118580	 99.245956	 21.549067	 -3.065003	-97.602478	-11.806222	  2.521044	-99.268616	-91.215607	  2.243466	-40.922863	  3.516580	 99.910255	 -2.361070	-98.084709	 -0.559226	 19.469900	 -0.064485	 99.967552	  2.546464	
   376	3.760	  6.895562	 10.114395	-99.247917	 -6.895562	-10.114395	 99.247917	 21.642843	 -3.070947	-97.581535	-11.797211	  2.525563	-99.269569	-91.225143	  2.253018	-40.901066	  3.526545	 99.909882	 -2.362060	-98.080864	 -0.578529	 19.488707	 -0.082354	 99.967369	  2.553103	
   377	3.770	  6.946157	 10.125850	-99.243233	 -6.946157	-10.125850	 99.243233	 21.528139	 -3.060020	-97.607246	-11.678667	  2.510597	-99.283966	-91.225555	  2.234294	-40.901165	  3.504775	 99.910713	 -2.359226	-98.078987	 -0.592910	 19.497684	 -0.099468	 99.967697	  2.539587	
   378	3.780	  6.940393	 10.121606	-99.244064	 -6.940393	-10.121606	 99.244064	 21.497282	 -3.052438	-97.614288	-11.684895	  2.517534	-99.283058	-91.224533	  2.214749	-40.904510	  3.482651	 99.911537	 -2.357300	-98.077797	 -0.583220	 19.503994	 -0.088296	 99.967560	  2.545284	
   379	3.790	  6.916352	 10.098927	-99.248055	 -6.916352	-10.098927	 99.248055	 21.605877	 -3.063263	-97.589966	-11.668871	  2.514820	-99.285011	-91.231255	  2.214708	-40.889526	  3.485193	 99.911270	 -2.364524	-98.081345	 -0.580837	 19.486202	 -0.086914	 99.967644	  2.542325	
   380	3.800	  6.877440	 10.081876	-99.252487	 -6.877440	-10.081876	 99.252487	 21.559265	 -3.060765	-97.600357	-11.655623	  2.506342	-99.286781	-91.222969	  2.211416	-40.908180	  3.482177	 99.911392	 -2.364049	-98.081581	 -0.609854	 19.484112	 -0.117536	 99.967735	  2.537330	
   381	3.810	  6.873076	 10.075476	-99.253441	 -6.873076	-10.075476	 99.253441	 21.424694	 -3.059043	-97.630043	-11.601714	  2.499372	-99.293266	-91.222717	  2.209727	-40.908844	  3.481463	 99.911354	 -2.366524	-98.077484	 -0.613199	 19.504625	 -0.121763	 99.967903	  2.530581	
   382	3.820	  6.872936	 10.071965	-99.253807	 -6.872936	-10.071965	 99.253807	 21.427597	 -3.053032	-97.629585	-11.647280	  2.508048	-99.287720	-91.218422	  2.200635	-40.918903	  3.470251	 99.911835	 -2.362756	-98.080978	 -0.638526	 19.486280	 -0.145713	 99.967567	  2.542315	
   383	3.830	  6.891780	 10.069215	-99.252777	 -6.891780	-10.069215	 99.252777	 21.473312	 -3.051080	-97.619606	-11.726349	  2.508792	-99.278389	-91.217888	  2.197447	-40.920265	  3.465751	 99.912048	 -2.360372	-98.079140	 -0.672730	 19.494360	 -0.179359	 99.967392	  2.547388	
   384	3.840	  6.883119	 10.071064	-99.253197	 -6.883119	-10.071064	 99.253197	 21.373167	 -3.047801	-97.641685	-11.685427	  2.506326	-99.283279	-91.199997	  2.198916	-40.960056	  3.468633	 99.911972	 -2.359403	-98.075317	 -0.697007	 19.512707	 -0.203600	 99.967339	  2.547558	
   385	3.850	  6.854232	 10.065750	-99.255730	 -6.854232	-10.065750	 99.255730	 21.349590	 -3.043165	-97.646988	-11.819075	  2.532139	-99.266800	-91.204582	  2.191487	-40.950233	  3.459195	 99.912346	 -2.357444	-98.076118	 -0.700195	 19.508579	 -0.201690	 99.966660	  2.574005	
   386	3.860	  6.855782	 10.067230	-99.255470	 -6.855782	-10.067230	 99.255470	 21.355951	 -3.049291	-97.645409	-11.734564	  2.532336	-99.276825	-91.204330	  2.180049	-40.951405	  3.450313	 99.912460	 -2.365472	-98.077820	 -0.685795	 19.500517	 -0.187598	 99.966743	  2.572109	
   387	3.870	  6.859406	 10.053955	-99.256569	 -6.859406	-10.053955	 99.256569	 21.313303	 -3.050236	-97.654694	-11.656416	  2.521624	-99.286301	-91.206100	  2.177147	-40.947605	  3.448186	 99.912468	 -2.368185	-98.076500	 -0.699460	 19.506702	 -0.203226	 99.966949	  2.562770	
   388	3.880	  6.860583	 10.030337	-99.258873	 -6.860583	-10.030337	 99.258873	 21.350384	 -3.059010	-97.646317	-11.644624	  2.514669	-99.287865	-91.204506	  2.183933	-40.950809	  3.458288	 99.911987	 -2.373832	-98.074242	 -0.709169	 19.517698	 -0.213995	 99.967072	  2.556970	
   389	3.890	  6.813355	 10.009270	-99.264259	 -6.813355	-10.009270	 99.264259	 21.286541	 -3.055632	-97.660362	-11.579592	  2.515879	-99.295441	-91.202492	  2.181011	-40.955444	  3.454928	 99.912125	 -2.373033	-98.072273	 -0.705328	 19.527714	 -0.209746	 99.967072	  2.557356	
   390	3.900	  6.793839	 10.004136	-99.266113	 -6.793839	-10.004136	 99.266113	 21.342028	 -3.055812	-97.648247	-11.639996	  2.523380	-99.288185	-91.206406	  2.205233	-40.945431	  3.478090	 99.911476	 -2.366466	-98.072731	 -0.684831	 19.526157	 -0.187838	 99.966988	  2.562652	
   391	3.910	  6.816877	  9.991328	-99.265823	 -6.816877	 -9.991328	 99.265823	 21.423098	 -3.058529	-97.630402	-11.684896	  2.519555	-99.283005	-91.203766	  2.200904	-40.951538	  3.474145	 99.911583	 -2.367659	-98.073631	 -0.690780	 19.521423	 -0.194588	 99.967041	  2.559816	
   392	3.920	  6.783496	  9.985056	-99.268738	 -6.783496	 -9.985056	 99.268738	 21.399910	 -3.048859	-97.635796	-11.653766	  2.516011	-99.286751	-91.204247	  2.197463	-40.950672	  3.466929	 99.912010	 -2.360053	-98.072159	 -0.695537	 19.528639	 -0.199870	 99.967110	  2.556712	
   393	3.930	  6.740243	  9.980084	-99.272186	 -6.740243	 -9.980084	 99.272186	 21.342712	 -3.047438	-97.648361	-11.721056	  2.521227	-99.278702	-91.195175	  2.184383	-40.971558	  3.454811	 99.912361	 -2.362986	-98.075363	 -0.694163	 19.512600	 -0.197817	 99.966980	  2.562061	
   394	3.940	  6.728742	  9.980616	-99.272911	 -6.728742	 -9.980616	 99.272911	 21.388664	 -3.057752	-97.637978	-11.631911	  2.515150	-99.289337	-91.199165	  2.189382	-40.962410	  3.463181	 99.911896	 -2.370317	-98.080063	 -0.678212	 19.489517	 -0.183784	 99.967216	  2.553853	
   395	3.950	  6.778398	  9.988579	-99.268738	 -6.778398	 -9.988579	 99.268738	 21.405878	 -3.060896	-97.634109	-11.733899	  2.523097	-99.277130	-91.208694	  2.177108	-40.941830	  3.451239	 99.912193	 -2.375646	-98.076302	 -0.675727	 19.508526	 -0.179180	 99.967018	  2.561808	
   396	3.960	  6.776877	  9.980093	-99.269691	 -6.776877	 -9.980093	 99.269691	 21.372631	 -3.056625	-97.641525	-11.765025	  2.521590	-99.273491	-91.207458	  2.190034	-40.943905	  3.462834	 99.911926	 -2.369723	-98.075569	 -0.665103	 19.512575	 -0.168764	 99.967102	  2.559209	
   397	3.970	  6.772073	  9.988041	-99.269218	 -6.772073	 -9.988041	 99.269218	 21.424829	 -3.053348	-97.630188	-11.819732	  2.525846	-99.266884	-91.201118	  2.206859	-40.957119	  3.478117	 99.911591	 -2.361429	-98.077927	 -0.668319	 19.500607	 -0.171384	 99.966972	  2.564066	
   398	3.980	  6.795045	  9.982302	-99.268227	 -6.795045	 -9.982302	 99.268227	 21.491190	 -3.061246	-97.615356	-11.778139	  2.525266	-99.271843	-91.204918	  2.230607	-40.947369	  3.503881	 99.910683	 -2.361806	-98.079712	 -0.663952	 19.491787	 -0.167409	 99.967018	  2.562812	
   399	3.990	  6.763162	  9.972867	-99.271355	 -6.763162	 -9.972867	 99.271355	 21.566029	 -3.058465	-97.598938	-11.717213	  2.516392	-99.279282	-91.210106	  2.217977	-40.936497	  3.488780	 99.911255	 -2.360025	-98.079735	 -0.669114	 19.491482	 -0.174351	 99.967216	  2.554406	
   400	4.000	  6.784651	  9.978552	-99.269318	 -6.784651	 -9.978552	 99.269318	 21.664968	 -3.069855	-97.576668	-11.704501	  2.519423	-99.280701	-91.215660	  2.188833	-40.925701	  3.462857	 99.911812	 -2.374462	-98.082390	 -0.662806	 19.478348	 -0.167818	 99.967171	  2.556628	
   401	4.010	  6.777796	  9.976715	-99.269966	 -6.777796	 -9.976715	 99.269966	 21.787207	 -3.074257	-97.549301	-11.700393	  2.526111	-99.281013	-91.229797	  2.211678	-40.892941	  3.484653	 99.911156	 -2.370408	-98.080429	 -0.643722	 19.488871	 -0.147242	 99.967094	  2.560921	
   402	4.020	  6.759762	  9.968704	-99.272003	 -6.759762	 -9.968704	 99.272003	 21.712236	 -3.075233	-97.565987	-11.804369	  2.534522	-99.268494	-91.229187	  2.246826	-40.892391	  3.520957	 99.909996	 -2.365565	-98.080833	 -0.630255	 19.487268	 -0.132136	 99.966934	  2.568067	
   403	4.030	  6.736125	  9.959044	-99.274582	 -6.736125	 -9.959044	 99.274582	 21.576612	 -3.070119	-97.596230	-11.801589	  2.526128	-99.269035	-91.228149	  2.252334	-40.894394	  3.526085	 99.909866	 -2.363352	-98.084030	 -0.643415	 19.470743	 -0.147301	 99.967079	  2.561404	
   404	4.040	  6.723483	  9.965682	-99.274773	 -6.723483	 -9.965682	 99.274773	 21.682314	 -3.078613	-97.572533	-11.702642	  2.510895	-99.281136	-91.234596	  2.244878	-40.880421	  3.520327	 99.909904	 -2.370084	-98.088943	 -0.646757	 19.445839	 -0.154319	 99.967453	  2.546443	
   405	4.050	  6.733806	  9.970124	-99.273621	 -6.733806	 -9.970124	 99.273621	 21.728542	 -3.084209	-97.562073	-11.710060	  2.510498	-99.280266	-91.230209	  2.233859	-40.890823	  3.511519	 99.910065	 -2.376368	-98.088226	 -0.621253	 19.450281	 -0.128880	 99.967575	  2.543079	
   406	4.060	  6.729177	  9.969826	-99.273972	 -6.729177	 -9.969826	 99.273972	 21.639124	 -3.081807	-97.582016	-11.705160	  2.512120	-99.280807	-91.232635	  2.249480	-40.884556	  3.526941	 99.909607	 -2.373205	-98.086182	 -0.623561	 19.460550	 -0.130607	 99.967529	  2.544895	
   407	4.070	  6.736531	  9.955403	-99.274918	 -6.736531	 -9.955403	 99.274918	 21.588812	 -3.083317	-97.593117	-11.808073	  2.529074	-99.268188	-91.231827	  2.268025	-40.885334	  3.546703	 99.908936	 -2.371907	-98.086700	 -0.624214	 19.457893	 -0.127926	 99.967094	  2.562097	
   408	4.080	  6.730586	  9.951859	-99.275673	 -6.730586	 -9.951859	 99.275673	 21.657816	 -3.082405	-97.577858	-11.835764	  2.532403	-99.264809	-91.229424	  2.258048	-40.891239	  3.535752	 99.909332	 -2.371279	-98.084869	 -0.626323	 19.467028	 -0.129121	 99.966995	  2.565713	
   409	4.090	  6.732628	  9.968181	-99.273903	 -6.732628	 -9.968181	 99.273903	 21.669466	 -3.081080	-97.575310	-11.717738	  2.515216	-99.279243	-91.233879	  2.244205	-40.882053	  3.520909	 99.909821	 -2.372874	-98.085823	 -0.640796	 19.461744	 -0.147126	 99.967369	  2.550014	
   410	4.100	  6.771432	  9.972401	-99.270836	 -6.771432	 -9.972401	 99.270836	 21.675968	 -3.075568	-97.574036	-11.710063	  2.506906	-99.280357	-91.231377	  2.246625	-40.887512	  3.521157	 99.909958	 -2.366976	-98.091606	 -0.631630	 19.432884	 -0.140350	 99.967613	  2.540814	
   411	4.110	  6.760983	  9.982012	-99.270584	 -6.760983	 -9.982012	 99.270584	 21.594240	 -3.066710	-97.592438	-11.717878	  2.506906	-99.279442	-91.230072	  2.247174	-40.890400	  3.519147	 99.910172	 -2.360861	-98.092743	 -0.620851	 19.427486	 -0.129745	 99.967667	  2.539598	
   412	4.120	  6.804297	  9.997263	-99.266090	 -6.804297	 -9.997263	 99.266090	 21.589470	 -3.071064	-97.593353	-11.676155	  2.515449	-99.284134	-91.224411	  2.225162	-40.904228	  3.499636	 99.910645	 -2.369799	-98.092552	 -0.627545	 19.428270	 -0.134760	 99.967422	  2.548609	
   413	4.130	  6.829912	 10.001975	-99.263855	 -6.829912	-10.001975	 99.263855	 21.622169	 -3.070697	-97.586128	-11.667677	  2.510631	-99.285255	-91.226196	  2.209997	-40.901070	  3.483849	 99.911140	 -2.371941	-98.093071	 -0.625688	 19.425730	 -0.133922	 99.967560	  2.543622	
   414	4.140	  6.782784	 10.010533	-99.266228	 -6.782784	-10.010533	 99.266228	 21.562569	 -3.072519	-97.599258	-11.657208	  2.505845	-99.286606	-91.232925	  2.219764	-40.885517	  3.494463	 99.910744	 -2.373256	-98.092514	 -0.641047	 19.428022	 -0.150104	 99.967606	  2.540656	
   415	4.150	  6.767612	 10.008545	-99.267456	 -6.767612	-10.008545	 99.267456	 21.592365	 -3.091079	-97.592087	-11.645159	  2.497749	-99.288223	-91.231224	  2.209900	-40.889843	  3.492167	 99.910378	 -2.391861	-98.092941	 -0.645266	 19.425716	 -0.155952	 99.967789	  2.533136	
   416	4.160	  6.772325	  9.996222	-99.268379	 -6.772325	 -9.996222	 99.268379	 21.605888	 -3.091031	-97.589096	-11.663833	  2.500646	-99.285957	-91.223679	  2.207972	-40.906776	  3.490728	 99.910431	 -2.391721	-98.089783	 -0.652101	 19.441433	 -0.161786	 99.967690	  2.536823	
   417	4.170	  6.754113	  9.996757	-99.269569	 -6.754113	 -9.996757	 99.269569	 21.584827	 -3.087736	-97.593857	-11.702379	  2.514240	-99.281082	-91.226578	  2.219202	-40.899719	  3.500525	 99.910202	 -2.386811	-98.083260	 -0.662747	 19.473980	 -0.168884	 99.967300	  2.551525	
   418	4.180	  6.719007	 10.008660	-99.270752	 -6.719007	-10.008660	 99.270752	 21.508003	 -3.083861	-97.610939	-11.602243	  2.502584	-99.293121	-91.225784	  2.207077	-40.902138	  3.487874	 99.910622	 -2.387983	-98.079956	 -0.677108	 19.490103	 -0.185158	 99.967537	  2.541217	
   419	4.190	  6.714013	 10.012413	-99.270706	 -6.714013	-10.012413	 99.270706	 21.480059	 -3.076825	-97.617317	-11.646482	  2.505199	-99.287880	-91.223122	  2.197848	-40.908577	  3.476341	 99.911110	 -2.384177	-98.083176	 -0.676298	 19.473934	 -0.184201	 99.967468	  2.543953	
   420	4.200	  6.660033	 10.003555	-99.275238	 -6.660033	-10.003555	 99.275238	 21.375141	 -3.069869	-97.640564	-11.657077	  2.505862	-99.286621	-91.228851	  2.198070	-40.895798	  3.474453	 99.911270	 -2.380646	-98.084824	 -0.675786	 19.465612	 -0.183759	 99.967453	  2.544620	
   421	4.210	  6.640610	 10.000993	-99.276802	 -6.640610	-10.000993	 99.276802	 21.294882	 -3.061824	-97.658348	-11.653637	  2.507551	-99.286987	-91.221039	  2.201997	-40.912987	  3.476679	 99.911339	 -2.374353	-98.078842	 -0.707235	 19.494629	 -0.214030	 99.967262	  2.549853	
   422	4.220	  6.687145	 10.005275	-99.273239	 -6.687145	-10.005275	 99.273239	 21.345604	 -3.073065	-97.646919	-11.701714	  2.508130	-99.281311	-91.208282	  2.181155	-40.942543	  3.461117	 99.911560	 -2.387736	-98.076294	 -0.725344	 19.506767	 -0.231601	 99.967148	  2.552753	
