BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
    40	0.400	 -4.081131	  1.790489	 -0.031654	  0.744628	 -7.168537	 -2.049326	 -4.307277	  4.214857	 -3.298977	  2.864454	  1.928166	  1.088798	 -0.513929	  4.312560	 -9.547894	  0.513929	 -4.312560	 -9.547894	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.802025	-180.000000	 90.000000	-18.778084	-180.000000	 90.000000	  1.652968	-11.102113	  6.496801	  0.938029	-13.232775	 11.327459	
    41	0.410	 -4.090878	  1.791581	 -0.029146	  0.755330	 -7.168170	 -2.043983	 -4.295997	  4.212672	 -3.294111	  2.848424	  1.930002	  1.084554	 -0.509293	  4.299254	 -9.576049	  0.509293	 -4.299254	 -9.576049	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.799622	180.000000	 90.000000	-18.775932	180.000000	 90.000000	  1.649758	-11.102735	  6.491337	  0.934708	-13.222419	 11.312289	
    42	0.420	 -4.100989	  1.794307	 -0.028332	  0.768203	 -7.167321	 -2.039351	 -4.273571	  4.209846	 -3.292527	  2.833822	  1.932470	  1.074621	 -0.506325	  4.286590	 -9.597431	  0.506325	 -4.286590	 -9.597431	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.794540	-180.000000	 90.000000	-18.775446	-180.000000	 90.000000	  1.647540	-11.103249	  6.487095	  0.930998	-13.225803	 11.294045	
    43	0.430	 -4.110968	  1.797364	 -0.029712	  0.781490	 -7.165981	 -2.035318	 -4.226051	  4.206717	 -3.295786	  2.812595	  1.935885	  1.056218	 -0.506848	  4.275050	 -9.611633	  0.506848	 -4.275050	 -9.611633	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.786627	180.000000	 90.000000	-18.777704	-180.000000	 90.000000	  1.645537	-11.102407	  6.482984	  0.926569	-13.247812	 11.272619	
    44	0.440	 -4.117425	  1.800079	 -0.033883	  0.792985	 -7.162856	 -2.032157	 -4.153800	  4.201907	 -3.301840	  2.774945	  1.940974	  1.031615	 -0.512986	  4.264734	 -9.614860	  0.512986	 -4.264734	 -9.614860	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.775871	180.000000	 90.000000	-18.781185	-180.000000	 90.000000	  1.643901	-11.103001	  6.479951	  0.921901	-13.278870	 11.250299	
    45	0.450	 -4.121568	  1.802450	 -0.041241	  0.801511	 -7.157681	 -2.029347	 -4.087300	  4.195021	 -3.304959	  2.739994	  1.946006	  1.011263	 -0.525367	  4.256283	 -9.604089	  0.525367	 -4.256283	 -9.604089	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.762888	180.000000	 90.000000	-18.786942	-180.000000	 90.000000	  1.641758	-11.104913	  6.475928	  0.919423	-13.305997	 11.228825	
    46	0.460	 -4.123035	  1.803851	 -0.051026	  0.805693	 -7.150697	 -2.026653	 -4.045434	  4.186319	 -3.301451	  2.716748	  1.951506	  1.002727	 -0.543601	  4.248783	 -9.581713	  0.543601	 -4.248783	 -9.581713	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.748205	180.000000	 90.000000	-18.795313	180.000000	 90.000000	  1.638502	-11.106798	  6.469268	  0.920717	-13.318648	 11.212002	
    47	0.470	 -4.121207	  1.802929	 -0.060437	  0.804138	 -7.141795	 -2.023664	 -4.016329	  4.176557	 -3.294180	  2.687038	  1.960146	  0.995344	 -0.567645	  4.242959	 -9.550500	  0.567645	 -4.242959	 -9.550500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.731775	-180.000000	 90.000000	-18.804447	180.000000	 90.000000	  1.635572	-11.107769	  6.462547	  0.924076	-13.309171	 11.191579	
    48	0.480	 -4.116975	  1.801003	 -0.067733	  0.798105	 -7.132515	 -2.019609	 -4.008009	  4.166673	 -3.282918	  2.655957	  1.971308	  0.988905	 -0.595108	  4.238367	 -9.514667	  0.595108	 -4.238367	 -9.514667	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.716408	-180.000000	 90.000000	-18.813238	-180.000000	 90.000000	  1.633304	-11.108251	  6.456872	  0.928165	-13.276416	 11.166990	
    49	0.490	 -4.114084	  1.798929	 -0.073168	  0.788667	 -7.124218	 -2.014678	 -4.019740	  4.157714	 -3.269947	  2.640671	  1.981898	  0.985352	 -0.619729	  4.232889	 -9.484015	  0.619729	 -4.232889	 -9.484015	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.703373	-180.000000	 90.000000	-18.823866	-180.000000	 90.000000	  1.630595	-11.105615	  6.449065	  0.933122	-13.238523	 11.141200	
    50	0.500	 -4.115492	  1.796907	 -0.080592	  0.777620	 -7.117535	 -2.011335	 -4.038640	  4.150236	 -3.258991	  2.632945	  1.992037	  0.980009	 -0.639410	  4.226439	 -9.461778	  0.639410	 -4.226439	 -9.461778	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.691732	180.000000	 90.000000	-18.835892	-180.000000	 90.000000	  1.627296	-11.097030	  6.439099	  0.938057	-13.200665	 11.114637	
    51	0.510	 -4.119688	  1.795781	 -0.088562	  0.766221	 -7.113688	 -2.008508	 -4.039883	  4.145168	 -3.253703	  2.619955	  2.000627	  0.966166	 -0.653850	  4.220065	 -9.449128	  0.653850	 -4.220065	 -9.449128	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.681978	180.000000	 90.000000	-18.848415	-180.000000	 90.000000	  1.624043	-11.084791	  6.429817	  0.940423	-13.175317	 11.085636	
    52	0.520	 -4.126518	  1.796554	 -0.096694	  0.755908	 -7.112779	 -2.006149	 -4.038085	  4.141675	 -3.251451	  2.628510	  2.002745	  0.959415	 -0.663677	  4.213084	 -9.445571	  0.663677	 -4.213084	 -9.445571	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.676043	-180.000000	 90.000000	-18.861885	180.000000	 90.000000	  1.620204	-11.070930	  6.420187	  0.941262	-13.177689	 11.068868	
    53	0.530	 -4.134723	  1.798301	 -0.107489	  0.750005	 -7.113586	 -2.006589	 -4.034857	  4.139326	 -3.251384	  2.657193	  1.999023	  0.962183	 -0.669662	  4.205656	 -9.449470	  0.669662	 -4.205656	 -9.449470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.672516	-180.000000	 90.000000	-18.875238	-180.000000	 90.000000	  1.616716	-11.060621	  6.410385	  0.942121	-13.203214	 11.066074	
    54	0.540	 -4.144741	  1.800108	 -0.121048	  0.749722	 -7.115820	 -2.008997	 -4.020699	  4.138545	 -3.253662	  2.680426	  1.994607	  0.963636	 -0.675665	  4.198570	 -9.456817	  0.675665	 -4.198570	 -9.456817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.670202	-180.000000	 90.000000	-18.885414	-180.000000	 90.000000	  1.614581	-11.053699	  6.402435	  0.942246	-13.236058	 11.069435	
    55	0.550	 -4.152501	  1.801376	 -0.133057	  0.753640	 -7.118728	 -2.011291	 -3.990436	  4.138999	 -3.258005	  2.694988	  1.990465	  0.961065	 -0.683338	  4.191310	 -9.466623	  0.683338	 -4.191310	 -9.466623	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.670092	180.000000	 90.000000	-18.889650	180.000000	 90.000000	  1.613733	-11.054214	  6.397435	  0.941759	-13.278677	 11.077980	
    56	0.560	 -4.159451	  1.801637	 -0.144862	  0.761529	 -7.121193	 -2.014400	 -3.982566	  4.140155	 -3.257575	  2.718452	  1.985697	  0.967407	 -0.691755	  4.182585	 -9.479077	  0.691755	 -4.182585	 -9.479077	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.670898	180.000000	 90.000000	-18.888542	180.000000	 90.000000	  1.613774	-11.062293	  6.393617	  0.943876	-13.308637	 11.094434	
    57	0.570	 -4.166697	  1.800672	 -0.157572	  0.772504	 -7.122700	 -2.018172	 -3.998523	  4.141853	 -3.252252	  2.740492	  1.982354	  0.976756	 -0.699823	  4.172051	 -9.495766	  0.699823	 -4.172051	 -9.495766	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.670776	-180.000000	 90.000000	-18.882662	180.000000	 90.000000	  1.614933	-11.074793	  6.391644	  0.948702	-13.313526	 11.110525	
    58	0.580	 -4.176599	  1.799428	 -0.168826	  0.781598	 -7.124828	 -2.020456	 -4.038042	  4.144772	 -3.242561	  2.763933	  1.979714	  0.988637	 -0.707182	  4.160140	 -9.515681	  0.707182	 -4.160140	 -9.515681	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.670858	-180.000000	 90.000000	-18.873560	180.000000	 90.000000	  1.616844	-11.082572	  6.391650	  0.956026	-13.297402	 11.125955	
    59	0.590	 -4.184391	  1.799266	 -0.176435	  0.787141	 -7.128452	 -2.020771	 -4.101979	  4.148728	 -3.227408	  2.794036	  1.975771	  1.009746	 -0.713031	  4.147646	 -9.538112	  0.713031	 -4.147646	 -9.538112	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.672739	180.000000	 90.000000	-18.863401	180.000000	 90.000000	  1.619115	-11.088355	  6.394266	  0.965254	-13.264023	 11.144916	
    60	0.600	 -4.189290	  1.800499	 -0.181732	  0.789392	 -7.133836	 -2.020479	 -4.173285	  4.153680	 -3.210518	  2.824924	  1.971619	  1.035607	 -0.716871	  4.135430	 -9.564091	  0.716871	 -4.135430	 -9.564091	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.675232	180.000000	 90.000000	-18.855053	180.000000	 90.000000	  1.622576	-11.092372	  6.398617	  0.974478	-13.224261	 11.165024	
    61	0.610	 -4.192628	  1.803075	 -0.183117	  0.788523	 -7.141411	 -2.018854	 -4.212796	  4.159811	 -3.199468	  2.838448	  1.969045	  1.051197	 -0.719836	  4.124282	 -9.593093	  0.719836	 -4.124282	 -9.593093	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.679836	-180.000000	 90.000000	-18.848661	180.000000	 90.000000	  1.627623	-11.091087	  6.405324	  0.980465	-13.200928	 11.180733	
    62	0.620	 -4.194220	  1.806289	 -0.181284	  0.783312	 -7.152082	 -2.016093	 -4.210233	  4.168175	 -3.195322	  2.828757	  1.968970	  1.055424	 -0.722835	  4.115447	 -9.622509	  0.722835	 -4.115447	 -9.622509	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.687534	-180.000000	 90.000000	-18.843992	180.000000	 90.000000	  1.632872	-11.084035	  6.412530	  0.982653	-13.196979	 11.193151	
    63	0.630	 -4.192601	  1.809481	 -0.177608	  0.778629	 -7.164537	 -2.013052	 -4.164321	  4.178287	 -3.197882	  2.793037	  1.971393	  1.047019	 -0.726468	  4.108501	 -9.651096	  0.726468	 -4.108501	 -9.651096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.696363	180.000000	 90.000000	-18.839161	180.000000	 90.000000	  1.637769	-11.079885	  6.419729	  0.980267	-13.210871	 11.201107	
    64	0.640	 -4.192969	  1.811953	 -0.172605	  0.776649	 -7.177493	 -2.009957	 -4.090390	  4.189619	 -3.206197	  2.742952	  1.975034	  1.028042	 -0.732195	  4.102770	 -9.679557	  0.732195	 -4.102770	 -9.679557	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.704643	-180.000000	 90.000000	-18.833771	180.000000	 90.000000	  1.642559	-11.075456	  6.426402	  0.974559	-13.239884	 11.204017	
    65	0.650	 -4.198898	  1.813697	 -0.167649	  0.775946	 -7.190965	 -2.006756	 -4.033655	  4.202235	 -3.212819	  2.702042	  1.977215	  1.013835	 -0.741188	  4.098087	 -9.703344	  0.741188	 -4.098087	 -9.703344	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.713383	180.000000	 90.000000	-18.826475	-180.000000	 90.000000	  1.646313	-11.065756	  6.432864	  0.969876	-13.262600	 11.209352	
    66	0.660	 -4.204767	  1.814583	 -0.163769	  0.774607	 -7.204308	 -2.003722	 -4.017392	  4.215667	 -3.213508	  2.677567	  1.976874	  1.012188	 -0.752838	  4.094065	 -9.721829	  0.752838	 -4.094065	 -9.721829	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.721146	-180.000000	 90.000000	-18.816685	180.000000	 90.000000	  1.648582	-11.056130	  6.438772	  0.967955	-13.262049	 11.220314	
    67	0.670	 -4.207064	  1.814812	 -0.159091	  0.773256	 -7.216237	 -2.000710	 -4.038375	  4.228825	 -3.210132	  2.668135	  1.973238	  1.018320	 -0.766713	  4.089677	 -9.736066	  0.766713	 -4.089677	 -9.736066	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.728060	180.000000	 90.000000	-18.804434	180.000000	 90.000000	  1.650526	-11.050587	  6.445479	  0.967791	-13.240935	 11.233380	
    68	0.680	 -4.204373	  1.814475	 -0.152813	  0.768698	 -7.226054	 -1.996888	 -4.090812	  4.240394	 -3.203116	  2.669998	  1.967442	  1.030955	 -0.782528	  4.084713	 -9.746181	  0.782528	 -4.084713	 -9.746181	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.735004	-180.000000	 90.000000	-18.791162	-180.000000	 90.000000	  1.652791	-11.044758	  6.452883	  0.968812	-13.201416	 11.248543	
    69	0.690	 -4.193399	  1.813746	 -0.144478	  0.759683	 -7.234581	 -1.991077	 -4.167768	  4.251180	 -3.192275	  2.683112	  1.960324	  1.050057	 -0.799571	  4.080154	 -9.749168	  0.799571	 -4.080154	 -9.749168	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.741364	-180.000000	 90.000000	-18.776312	-180.000000	 90.000000	  1.655026	-11.041121	  6.460826	  0.971463	-13.150638	 11.267312	
    70	0.700	 -4.170609	  1.812428	 -0.134313	  0.748077	 -7.241509	 -1.983526	 -4.232576	  4.261036	 -3.183487	  2.686610	  1.953228	  1.061909	 -0.816902	  4.076058	 -9.746515	  0.816902	 -4.076058	 -9.746515	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.746977	-180.000000	 90.000000	-18.761848	-180.000000	 90.000000	  1.656909	-11.044221	  6.467978	  0.972175	-13.103338	 11.281752	
    71	0.710	 -4.143405	  1.810797	 -0.122635	  0.738861	 -7.247739	 -1.974005	 -4.276962	  4.270443	 -3.177520	  2.680819	  1.947156	  1.064810	 -0.834064	  4.073762	 -9.740473	  0.834064	 -4.073762	 -9.740473	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.753551	180.000000	 90.000000	-18.749033	-180.000000	 90.000000	  1.658709	-11.050020	  6.473489	  0.970613	-13.068079	 11.289619	
    72	0.720	 -4.115855	  1.809270	 -0.111236	  0.732085	 -7.253075	 -1.962140	 -4.313030	  4.278626	 -3.170149	  2.674167	  1.943811	  1.066545	 -0.850883	  4.072925	 -9.730067	  0.850883	 -4.072925	 -9.730067	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.758801	-180.000000	 90.000000	-18.737766	180.000000	 90.000000	  1.660580	-11.055379	  6.476679	  0.969922	-13.041059	 11.295405	
    73	0.730	 -4.090310	  1.807639	 -0.101302	  0.726231	 -7.257536	 -1.949246	 -4.353860	  4.285999	 -3.160197	  2.673475	  1.943616	  1.069935	 -0.867184	  4.073382	 -9.716426	  0.867184	 -4.073382	 -9.716426	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.761316	180.000000	 90.000000	-18.728395	180.000000	 90.000000	  1.661431	-11.059271	  6.477479	  0.971995	-13.014857	 11.298923	
    74	0.740	 -4.067165	  1.806066	 -0.095871	  0.721439	 -7.260423	 -1.937750	 -4.385510	  4.291421	 -3.150137	  2.670422	  1.944779	  1.072565	 -0.880425	  4.074238	 -9.704330	  0.880425	 -4.074238	 -9.704330	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.762703	180.000000	 90.000000	-18.724180	180.000000	 90.000000	  1.660807	-11.060953	  6.474494	  0.974730	-12.992719	 11.298519	
    75	0.750	 -4.048330	  1.804002	 -0.094886	  0.717534	 -7.261541	 -1.928268	 -4.408875	  4.294760	 -3.140688	  2.671607	  1.947410	  1.075793	 -0.889246	  4.075139	 -9.696789	  0.889246	 -4.075139	 -9.696789	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.762266	-180.000000	 90.000000	-18.723785	180.000000	 90.000000	  1.659779	-11.059232	  6.468633	  0.978204	-12.980977	 11.297659	
    76	0.760	 -4.029860	  1.801715	 -0.098236	  0.709758	 -7.261400	 -1.922075	 -4.415731	  4.296371	 -3.134415	  2.671035	  1.951418	  1.076975	 -0.894342	  4.075531	 -9.692046	  0.894342	 -4.075531	 -9.692046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.757610	180.000000	 90.000000	-18.725653	-180.000000	 90.000000	  1.658366	-11.056274	  6.460963	  0.981426	-12.982537	 11.298123	
    77	0.770	 -4.011178	  1.799086	 -0.104421	  0.699488	 -7.260340	 -1.919467	 -4.404907	  4.296791	 -3.132795	  2.667058	  1.954294	  1.075612	 -0.894387	  4.075625	 -9.692653	  0.894387	 -4.075625	 -9.692653	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.750980	-180.000000	 90.000000	-18.729872	-180.000000	 90.000000	  1.655915	-11.053061	  6.450807	  0.982295	-12.996519	 11.299025	
    78	0.780	 -3.993403	  1.795753	 -0.114389	  0.691734	 -7.258393	 -1.921259	 -4.358286	  4.296300	 -3.139913	  2.655844	  1.953557	  1.067258	 -0.889302	  4.075374	 -9.699909	  0.889302	 -4.075374	 -9.699909	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.743885	180.000000	 90.000000	-18.737322	180.000000	 90.000000	  1.653155	-11.051257	  6.437720	  0.978550	-13.037085	 11.299087	
    79	0.790	 -3.977897	  1.791300	 -0.126801	  0.684745	 -7.256023	 -1.927227	 -4.280375	  4.295877	 -3.156417	  2.631710	  1.952955	  1.046403	 -0.880166	  4.075367	 -9.712677	  0.880166	 -4.075367	 -9.712677	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.735670	-180.000000	 90.000000	-18.743797	180.000000	 90.000000	  1.650669	-11.049887	  6.422980	  0.971456	-13.095957	 11.296020	
    80	0.800	 -3.961597	  1.786601	 -0.139459	  0.677842	 -7.252590	 -1.936040	 -4.185441	  4.294628	 -3.179344	  2.593024	  1.952975	  1.015684	 -0.868161	  4.074885	 -9.730769	  0.868161	 -4.074885	 -9.730769	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.726048	180.000000	 90.000000	-18.749603	-180.000000	 90.000000	  1.648968	-11.051903	  6.408671	  0.962265	-13.157463	 11.287919	
    81	0.810	 -3.947419	  1.780917	 -0.153552	  0.676217	 -7.246437	 -1.945974	 -4.095940	  4.291783	 -3.203410	  2.554380	  1.952397	  0.982086	 -0.853047	  4.073033	 -9.755077	  0.853047	 -4.073033	 -9.755077	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.716822	-180.000000	 90.000000	-18.756250	180.000000	 90.000000	  1.647881	-11.055634	  6.393167	  0.953359	-13.212979	 11.275721	
    82	0.820	 -3.936255	  1.773345	 -0.170712	  0.678912	 -7.237431	 -1.956057	 -4.009449	  4.287649	 -3.228502	  2.514659	  1.953485	  0.941264	 -0.836818	  4.070106	 -9.782984	  0.836818	 -4.070106	 -9.782984	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.706881	-180.000000	 90.000000	-18.763645	180.000000	 90.000000	  1.646763	-11.058939	  6.377122	  0.945195	-13.264470	 11.257518	
    83	0.830	 -3.923911	  1.764233	 -0.187233	  0.681675	 -7.226661	 -1.963866	 -3.938626	  4.283153	 -3.251138	  2.473847	  1.959248	  0.895152	 -0.818398	  4.066321	 -9.815749	  0.818398	 -4.066321	 -9.815749	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.696014	-180.000000	 90.000000	-18.769730	-180.000000	 90.000000	  1.645629	-11.061798	  6.362485	  0.939379	-13.299331	 11.233681	
    84	0.840	 -3.909561	  1.753989	 -0.202048	  0.685994	 -7.214786	 -1.967113	 -3.893363	  4.278554	 -3.267762	  2.445282	  1.965283	  0.854053	 -0.797044	  4.059507	 -9.857302	  0.797044	 -4.059507	 -9.857302	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.684866	-180.000000	 90.000000	-18.775705	-180.000000	 90.000000	  1.644414	-11.063382	  6.349105	  0.936657	-13.321656	 11.209925	
    85	0.850	 -3.899495	  1.741906	 -0.217412	  0.693548	 -7.202717	 -1.965931	 -3.876541	  4.274558	 -3.276882	  2.435857	  1.970485	  0.823180	 -0.772548	  4.050207	 -9.908383	  0.772548	 -4.050207	 -9.908383	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.674795	180.000000	 90.000000	-18.781321	-180.000000	 90.000000	  1.640927	-11.057868	  6.333225	  0.936790	-13.336537	 11.190951	
    86	0.860	 -3.891453	  1.728911	 -0.230601	  0.699934	 -7.191807	 -1.960637	 -3.860253	  4.270951	 -3.284146	  2.427679	  1.977356	  0.793435	 -0.746462	  4.038330	 -9.968834	  0.746462	 -4.038330	 -9.968834	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.665691	-180.000000	 90.000000	-18.784750	-180.000000	 90.000000	  1.635279	-11.045398	  6.316907	  0.936584	-13.354914	 11.174989	
    87	0.870	 -3.881155	  1.716345	 -0.239617	  0.703993	 -7.183055	 -1.952052	 -3.832836	  4.268151	 -3.292398	  2.416892	  1.984277	  0.764435	 -0.719477	  4.024425	-10.038383	  0.719477	 -4.024425	-10.038383	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.658466	180.000000	 90.000000	-18.785936	-180.000000	 90.000000	  1.629230	-11.029743	  6.301983	  0.934521	-13.385414	 11.164340	
    88	0.880	 -3.868294	  1.704957	 -0.248161	  0.705974	 -7.174881	 -1.942308	 -3.805694	  4.263655	 -3.301290	  2.415536	  1.988687	  0.742060	 -0.696973	  4.010114	-10.105586	  0.696973	 -4.010114	-10.105586	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.653446	180.000000	 90.000000	-18.785660	180.000000	 90.000000	  1.623251	-11.012595	  6.287558	  0.931079	-13.431561	 11.164682	
    89	0.890	 -3.851486	  1.693630	 -0.258965	  0.703840	 -7.163629	 -1.934014	 -3.779666	  4.253912	 -3.315351	  2.410774	  1.997880	  0.712868	 -0.686285	  3.997970	-10.157675	  0.686285	 -3.997970	-10.157675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.649706	180.000000	 90.000000	-18.783016	-180.000000	 90.000000	  1.617250	-10.992243	  6.273822	  0.925609	-13.479951	 11.169736	
    90	0.900	 -3.824360	  1.683455	 -0.267001	  0.693726	 -7.150662	 -1.925215	 -3.739540	  4.240310	 -3.335475	  2.385578	  2.014361	  0.669858	 -0.688384	  3.989185	-10.190452	  0.688384	 -3.989185	-10.190452	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.646690	180.000000	 90.000000	-18.778051	180.000000	 90.000000	  1.614140	-10.972805	  6.265005	  0.917698	-13.526209	 11.173656	
    91	0.910	 -3.789001	  1.674712	 -0.271466	  0.675371	 -7.137391	 -1.914627	 -3.703291	  4.225711	 -3.354152	  2.354999	  2.031846	  0.627672	 -0.699654	  3.985363	-10.202003	  0.699654	 -3.985363	-10.202003	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.644793	180.000000	 90.000000	-18.772779	-180.000000	 90.000000	  1.614450	-10.955192	  6.260422	  0.910101	-13.564600	 11.180672	
